PCADimension1,PCADimension25,PCADimension24,PCADimension26,PCADimension17,PCADimension16,PCADimension13,PCADimension23,PCADimension27,PCADimension28,PCADimension22,PCADimension19,PCADimension21,SES.portElec_b.W,SES.GTunit.Tf,Time,SC.demand_SES.y[1]
0.553678838623,0.0036290078608,0.0019631849623,-0.0115394351852,0.00509671145808,0.00667844594458,0.0175634668076,0.00305205164802,0.00485096201185,-0.0013595597369,0.00330437404303,-0.00816307283072,-0.00317961905753,14800000.0,1013.1,11960,14800000.0
0.5369039486,0.0101045512498,-0.000666333176024,0.000225538832671,-0.0153021795564,0.0138897718143,0.0129132917816,0.0126201456777,0.0012410103254,0.00151737677412,0.00107908865019,0.000830858792285,0.000296523178662,14800000.0,1013.0,11970,14800000.0
0.518996070619,-0.00632047316407,-0.006439205388,-0.000215646664969,-0.0164034275184,0.0206074716176,0.0128592435102,-0.00188264905085,-0.00334991128249,-0.00124197515235,-0.0113669313374,0.0021582783835,0.0062213975386,14800000.0,1012.8,11980,14700000.0
0.493795380919,-0.00686118990595,-0.00631782237261,-0.00155519947073,-0.0169962906245,-0.0196117537185,0.00959105050493,-0.00136965211289,-0.000687754187683,-0.00359329005835,-0.0116752883077,0.00225128872404,0.0049185689977,14700000.0,1012.6,11990,14700000.0
0.481711248887,-0.00347368215395,-0.00610911298263,0.000736228332401,-0.0177328861384,-0.015469063973,0.00892977584729,-0.0126249862217,0.000801673794586,-0.00463852209843,0.00379816901121,0.0019877304888,0.00828347171082,14700000.0,1012.5,12000,14700000.0
0.462433513148,0.00362910502281,-0.00742506195602,0.00670199291436,-0.016429838181,-0.0137313512447,0.00916038548543,-0.0048827455766,-0.00530752896649,-0.00283641143584,0.0011006296442,0.000245288898119,0.012947968198,14700000.0,1012.3,12010,14700000.0
0.447705781595,0.00401653674029,-0.00898624879599,0.00396879759559,-0.0176801994135,-0.00761533149879,0.0104119122112,-0.00687757879341,-0.00183342685811,0.00294712077467,0.000422790142861,-0.00173150348342,-0.00762946950297,14700000.0,1012.2,12020,14700000.0
0.435150734362,0.00496128931907,-0.00807542123663,-0.000933718205245,0.00365937410233,-0.00130937233431,0.00981482624498,-0.00747237918602,-0.00376860835602,-0.000695888547905,0.000957122556798,0.0102922019453,-0.00741613594743,14700000.0,1012.0,12030,14700000.0
0.420336198009,-0.0012129622617,0.0101860490977,-0.0030012937023,0.00332473742081,0.00394731735019,0.0100957200559,-0.00513519459359,0.00133001577028,-0.00253081361641,0.00122481438868,0.00888064008861,-0.00528493974204,14700000.0,1011.9,12040,14700000.0
0.403463495192,0.00535186912728,0.00816757117491,0.00820566619171,0.0037534790905,0.0108640131826,0.00995396012583,0.0033909432883,-0.00165649123019,0.00235070623965,-0.00237550727744,0.00442171016797,-0.00430136017572,14700000.0,1011.7,12050,14700000.0
0.37536994093,0.00379771645438,0.0079029463867,0.00358754286079,0.00557483953235,0.00751474260465,0.0155065078856,0.00417158206074,-0.00299339341848,0.00119263806719,-0.00306287501254,0.00477873891738,-0.00221305565364,14700000.0,1011.6,12060,14700000.0
0.367496799832,0.00469658915851,0.00812757899631,-0.00313067935932,0.00548277963995,0.0121226740982,0.015079095077,0.00450066238252,0.00181278367469,-0.00170835739077,-0.00360043834356,0.00365832556955,0.000564340706213,14700000.0,1011.4,12070,14700000.0
0.355258510703,-0.012124259528,0.000102896994807,-0.00202246210463,0.00553679683534,0.0168944790346,0.0142679652011,0.0048167570606,0.00321454373813,-0.00126605640874,-0.0030895276849,0.00519418066198,0.00397119276747,14700000.0,1011.2,12080,14700000.0
0.346775017101,-0.0117823685354,0.000638810648427,-0.00660602467218,0.00570803096764,0.0197453377335,0.0135431922642,0.00492706242722,0.00149003532847,-0.00104443334023,-0.00348840169986,0.0044222813952,0.00555346252238,14700000.0,1011.1,12090,14600000.0
0.310457279405,-0.00312923206128,-0.000912248118881,0.0081054439259,0.00461208998228,-0.0162234109891,0.0110009447755,0.00137880434065,-0.00220250903414,-0.00195960024903,0.0101116890273,0.00330271243803,0.00877466808897,14600000.0,1010.9,12100,14600000.0
0.296207037161,-0.00298339810538,-0.00169472193015,0.00439149678688,0.00429834721962,-0.0151676516581,0.0125034953128,-0.000166906791557,-0.00408548475499,0.000986189549482,0.00973379442973,0.00212752272722,-0.0123729138408,14600000.0,1010.8,12110,14600000.0
0.284161392656,-0.00196195093185,-0.00180808103803,4.22198022559e-05,0.00435373506183,-0.0112996172431,0.0117500040537,-7.07298712125e-05,-0.000255633162456,0.00347198233962,0.00874399092882,0.00118727402929,-0.00986913433844,14600000.0,1010.6,12120,14600000.0
0.269870311299,-0.000321925477277,-0.00107334053323,-0.00631403548275,0.00396404899247,-0.00661121944511,0.0122316333409,0.000303830259162,0.00406567559467,-0.00411267701576,0.00858951128252,-3.8696294759e-05,-0.00724562826526,14600000.0,1010.5,12130,14600000.0
0.254996549497,0.00652997708679,-0.00279051205336,0.0024876278275,0.0046354556027,-0.00117801911208,0.0117215066518,0.00760203317023,-0.00295317662531,0.000570238030529,0.00607770420962,-0.00233074121968,-0.00311266136249,14600000.0,1010.3,12140,14600000.0
0.245640725792,0.00697645451816,-0.00278114543651,-0.000213345038633,0.00471470126438,0.00185814710355,0.0109014245677,0.00768809438085,0.000458376668808,0.000364235892643,0.0055753054235,-0.00309646770344,-0.00147669327195,14600000.0,1010.2,12150,14600000.0
0.228470204896,0.0079523404933,-0.00113824529516,-0.00258325158989,0.00434973247141,0.00232710910171,0.011022985884,-0.00710905303549,0.0030866171222,-0.00226370588884,-0.00807621375899,-0.00302868171833,0.00287472017332,14600000.0,1010.0,12160,14600000.0
0.225348458153,0.00823233057866,-0.000603336294126,-0.00777716749848,0.00460023225661,0.00552197045177,0.00989341394732,-0.00706596584328,0.00169373586273,-0.00127687613925,-0.00856519761375,-0.00388268356734,0.0047189630566,14600000.0,1009.8,12170,14600000.0
0.208240344965,-0.00211744680765,-0.0108633964911,0.00771016831534,0.00506088114488,0.0124722580432,0.0100962752783,0.000606751738531,-0.00274599720322,0.0015077450906,-0.010242243977,-0.00395471953109,0.0101586555809,14600000.0,1009.7,12180,14600000.0
0.194006182923,-0.000878877088188,-0.00985667069848,-0.00137235984094,0.00499568525708,0.0171528520989,0.0098930836766,0.00126987961599,-0.00316734943982,-0.00186315556384,-0.0108636642778,-0.00516775647661,0.0130015845915,14600000.0,1009.5,12190,14600000.0
0.178881391714,-0.00742312478758,0.00651343531028,0.000728292881678,0.00358785328898,0.0240277115744,0.0118077519416,0.00145325782016,0.000626926409996,0.00140281808633,-0.010387105483,-0.00751373376759,-0.00827236346476,14600000.0,1009.4,12200,14500000.0
0.15046318885,-0.00555857808687,0.0067725273211,0.00513998355012,0.00307283558976,-0.0201075422558,0.00844605786173,-0.00950831284345,0.00147573587627,5.43952239504e-05,0.00545635701587,-0.00583153628875,-0.00811296188262,14500000.0,1009.2,12210,14500000.0
0.138038016582,-0.00487477987372,0.00772044515446,-0.00284868005215,0.00308734100305,-0.0160273534538,0.00798720974719,-0.00903354989407,0.000842147080616,-0.00282448041009,0.00503907690167,-0.00697961131683,-0.00577641323405,14500000.0,1009.1,12220,14500000.0
0.11821144174,0.00235931954279,0.00545673978312,0.00737024969945,-0.0175627528728,-0.00790496546358,0.00359806405571,0.00015787730712,-0.00238431187491,0.000848798889852,0.00283483099288,0.00198514649399,-0.00145883905586,14500000.0,1008.9,12230,14500000.0
0.108548337379,0.00285118610856,0.00541990810142,0.00458450451927,-0.0174786590047,-0.00470858451676,0.00286585127352,0.000293538279448,0.00106834142897,0.000226928360848,0.00226929356816,0.00118417038991,0.000247165442908,14500000.0,1008.8,12240,14500000.0
0.0801891678223,0.00111481590711,0.0053605783418,-0.00290190456736,-0.0165176754122,-0.00309007411304,0.00773119633727,0.000788468887981,0.000902823930341,-0.00100736210801,0.00206247222401,0.000710373655823,0.0028947926768,14500000.0,1008.6,12250,14500000.0
0.0654536869324,0.00175817073328,0.00564734620629,-0.00623138575921,-0.0157736610337,-0.00239977330196,0.00760199813589,0.00256760649193,0.00357341933648,-0.00152671337436,0.000249953936481,-0.00157145088579,0.00188206148344,14500000.0,1008.4,12260,14500000.0
0.0570252303295,0.00862989740899,0.0038938469522,0.00277355145654,-0.0151598054432,0.00313009392909,0.007705792613,0.00997070322808,-0.00362774004853,0.00150978034752,-0.00239550347876,-0.00399845656442,0.00591865909525,14500000.0,1008.3,12270,14500000.0
0.041165277628,-0.00784946867611,-0.00375580442693,0.000533660561055,-0.0153215797701,0.00901651263444,0.00741877794329,0.0105827809079,-0.00118121100369,-0.000927517625667,-0.00191957398025,-0.00278254879913,0.0100842000899,14500000.0,1008.1,12280,14500000.0
0.0255599259997,-0.00783904123816,-0.00505627841871,-0.00105085198384,0.00471732274257,0.0175458592041,0.00877259664562,0.00813840597646,0.00165905925155,0.00128300276778,-0.00190753331409,0.00818197400347,-0.0128147023606,14500000.0,1008.0,12290,14500000.0
0.0154600946262,-0.00739223319957,-0.0046180738928,-0.0063847763896,0.00495653976022,0.0208927464771,0.0076676187033,0.00818814877296,0.000314276358776,0.0021191811443,-0.00226463860495,0.00727554422735,-0.0108322781244,14500000.0,1007.8,12300,14400000.0
-0.0161500896369,-0.00525227022477,-0.0039234630809,-0.00490917155739,0.00423497162347,-0.0221732014453,0.00504441118472,-0.00234569610252,0.00195806097324,-0.00336123403087,0.0134017724863,0.00835112791013,-0.0101246556158,14400000.0,1007.7,12310,14400000.0
-0.0313011953871,0.00168458030876,-0.0062039431513,0.00595871796247,0.00476387834809,-0.0167553653069,0.00470003522039,0.00487022395551,-2.68040940538e-05,0.0010306358275,0.0107781301095,0.00613167042633,-0.00600639116379,14400000.0,1007.5,12320,14400000.0
-0.0435101738434,0.00267569327513,-0.00431520812064,0.00409372235808,0.00395147381277,-0.0126889868026,0.00387910762767,-0.0101978866678,-0.00355686293803,0.00363375973872,-0.00309492836225,0.00566584334184,-0.00211604018916,14400000.0,1007.3,12330,14400000.0
-0.0578488989868,0.00432678017832,-0.00356725146094,-0.00226542572512,0.00358625222866,-0.00798006265399,0.00423489338576,-0.00981467048021,0.000770555899219,-0.00396856827425,-0.00325818995197,0.00450544376442,0.000485432461417,14400000.0,1007.2,12340,14400000.0
-0.0681914907972,0.00470324394434,-0.00305562886254,-0.00773491442161,0.00373125537974,-0.00455906267167,0.00338154420595,-0.0097300865827,-0.000489266410891,-0.00297705245473,-0.00367760732553,0.00363027329431,0.00250264513142,14400000.0,1007.0,12350,14400000.0
-0.0828703886661,0.0116317595787,-0.00530896841131,0.00353870865008,0.00422466239612,0.000755421685123,0.00336526780724,-0.0023974194396,-0.00269830048853,0.000265866598384,-0.00633560154879,0.00134124806053,0.00640118719259,14400000.0,1006.9,12360,14400000.0
-0.0999809154019,0.00553549621053,0.0128475089533,0.00116631707322,0.00480024314679,0.00170328223585,0.00353967508812,-8.9289736839e-06,0.00263917722274,-0.000819937122354,-0.00620944280619,0.000771471470912,0.0088153246522,14400000.0,1006.7,12370,14400000.0
-0.104894714674,-0.0114281991275,0.00539993492751,0.000613228115245,0.00497529635599,0.00632350821271,0.00292664135771,0.000463184403469,-0.00122705965171,-0.00122285316626,-0.00560485000495,0.00213554269724,0.0120085679286,14400000.0,1006.6,12380,14400000.0
-0.118771276154,-0.0110645933382,0.0038817993322,-0.00173969493144,0.00375585704498,0.0121763746898,0.00404894177878,-0.00142853233912,0.00222401584529,0.0022618959231,-0.00583932701925,0.000148819513444,-0.00878786649967,14400000.0,1006.4,12390,14400000.0
-0.138284837435,-0.00324251290045,0.00210234445965,0.00558484704369,0.00396294779052,0.0190706350356,0.00499216721785,0.00651941312187,0.00101173510215,0.000894539632425,-0.00877195606261,-0.00254123899245,-0.00391872675095,14400000.0,1006.3,12400,14400000.0
-0.150092813485,4.31600122996e-05,0.00282606115141,0.0056234899981,0.00343623172004,0.0231732124705,0.00381098843325,-0.00480995539232,-0.00243193301151,0.00124390806304,0.00680779614471,-0.00285603010093,-0.000449552759296,14400000.0,1006.1,12410,14300000.0
-0.176191810821,-0.00111862277111,0.00299476296442,0.00488275371549,0.00373232497364,-0.021888100237,0.000235508567453,-0.00441338207673,0.000381186785322,0.000757894356614,0.00647586291103,-0.00173364977796,-0.00199519326829,14300000.0,1005.9,12420,14300000.0
-0.188563691872,-0.000426128974595,0.00393680722062,-0.00311369913791,0.00369113596893,-0.0178280535502,1.87314931448e-05,-0.00394168288337,-0.000253378624255,-0.00211936003822,0.00605858935229,-0.00282329919515,0.000370428400128,14300000.0,1005.8,12430,14300000.0
-0.201099090151,0.000944992349528,0.00410005916794,-0.00732550246489,0.00356347474184,-0.0137589371353,-0.000467055191276,-0.00416043175457,0.00356502292944,-0.00239031853357,0.0056728263722,-0.00367524872053,0.00294263262455,14300000.0,1005.6,12440,14300000.0
-0.231881321078,0.00546280213192,0.000893982132599,0.00461761337786,0.00498799295795,-0.0107953319532,0.00504674779357,0.0033397626936,0.00169623877514,0.00131159328257,0.00316987273266,-0.00540470638173,0.00702763071134,14300000.0,1005.5,12450,14300000.0
-0.245970571645,0.00669865982766,0.00190262873044,-0.00437845436384,0.00495385271017,-0.00615987297314,0.00476539948773,0.00400534678484,0.0012365368016,-0.00212838930293,0.00254995058054,-0.00660597917512,0.00981383808526,14300000.0,1005.3,12460,14300000.0
-0.25885387176,0.00675467070868,0.00223609152695,-0.00665350122691,0.00568449713612,-0.00608846233478,0.00466457359971,0.00559638140228,0.00367349380325,-0.00200471657925,0.000868725931794,-0.00870587797803,0.00831861373085,14300000.0,1005.2,12470,14300000.0
-0.269588036386,-0.0102523955579,-0.00718437726911,-0.00519141657708,0.00441988269734,0.001714304169,0.00600609547212,0.00400361737555,0.00498928078845,0.00103041075556,0.00135019357259,-0.00860461045065,-0.0108142760795,14300000.0,1005.0,12480,14300000.0
-0.289968078146,-0.0034542212551,-0.00896980881195,0.00112740023981,-0.0160729809026,0.0101530124996,0.00193979385685,0.0139843522214,-0.00257229052618,0.000865844239774,-0.000758055290871,-3.9552522456e-05,-0.0065207004904,14300000.0,1004.9,12490,14300000.0
-0.299107229665,-0.0030576305021,-0.00902219580745,-0.00169227912651,-0.015909762549,0.0130600762695,0.000727743045706,0.0139178571825,0.000952847141034,0.00192304378184,-0.00119580693726,-0.000852693008,-0.00479467873342,14300000.0,1004.7,12500,14300000.0
-0.313002293422,0.000389045210901,-0.00694357412209,0.00221641309357,-0.0175135799292,0.0178884344258,-9.59467196352e-05,-0.0126270349081,-0.0045214136974,0.00194706985754,0.0014023153093,-0.000867018954616,0.000460389800269,14300000.0,1004.5,12510,14300000.0
-0.32772958587,0.00113483412307,-0.00650711666789,-0.00370765531457,-0.0168175679292,0.0175470039372,-0.000177537147459,-0.0120743942318,-4.62934079061e-05,-0.00116659718571,0.000676593180145,-0.00114613487927,0.00282180322788,14300000.0,1004.4,12520,14200000.0
-0.358362901719,0.00716560070219,-0.00872152380566,0.00894787486886,-0.0169784039578,-0.0203454595415,-0.00266233930908,-0.00426064537516,-0.00294937411423,-0.000353036100558,-0.00170007523017,-0.00244280146118,0.00379582141396,14200000.0,1004.2,12530,14200000.0
-0.37285749428,0.00108798310128,0.0100681793512,0.00790559302786,0.00413751988866,-0.0129835169527,-0.00255632452253,-0.00302577408106,-0.00430153465347,-9.18022141057e-06,-0.000678002361205,0.00929192184833,0.00382033801575,14200000.0,1004.1,12540,14200000.0
-0.386905746723,0.00194710492716,0.0103717988493,0.00126103708721,0.00404459366708,-0.00847077197454,-0.00308436706178,-0.00273775112002,0.000425195198011,-0.0024094992524,-0.00129336723665,0.0081637844827,0.00655303655699,14200000.0,1003.9,12550,14200000.0
-0.395846245489,0.00230188522508,0.0109486043617,-0.00344894293493,0.00425427467439,-0.0054637065955,-0.003998282881,-0.00256032759726,-0.00121946843108,-0.00236780085007,-0.00168314150437,0.00738127105223,0.00816845806189,14200000.0,1003.8,12560,14200000.0
-0.411118520024,0.00255788221136,0.00957634769918,-0.00560794281906,0.00386478718062,-0.00423489422128,-0.00278127315099,-0.00431759379746,0.0022017651767,0.00151425466163,-0.00214734536558,0.0063085070679,-0.0127225487555,14200000.0,1003.6,12570,14200000.0
-0.426182002445,-0.00736524076341,-0.000508209876811,0.00604733597532,0.00414778607556,0.00409303983822,-0.00206745016161,0.0035324968882,-0.000943118184657,0.00178989760182,-0.00386321667211,0.0058913330918,-0.00621897505356,14200000.0,1003.4,12580,14200000.0
-0.435146904194,-0.00701926924833,5.88650625492e-05,0.00133364101037,0.00438540587146,0.00710197683145,-0.00307331712275,0.00369404839099,-0.00258714562603,0.00187946056719,-0.00424759039163,0.00502549453501,-0.00459790477973,14200000.0,1003.3,12590,14200000.0
-0.446566324875,-0.00607008377864,0.000205636663735,-0.00254417640559,0.00438429322615,0.0108263359211,-0.00370336847861,0.00398057316899,0.00106319136166,0.00125456371353,-0.00505980078694,0.00422495467952,-0.00249908089029,14200000.0,1003.1,12600,14200000.0
-0.460120757092,-0.00522232265547,0.000560853876824,-0.00871025149998,0.00423584857922,0.0152411278017,-0.00382913055004,0.00445326524502,0.00556082510676,-0.00261385093061,-0.00569474109877,0.00304872495994,-2.57769401381e-05,14200000.0,1003.0,12610,14200000.0
-0.479281993519,0.00449096588617,-0.00087089982751,0.00519485774051,0.00486986487229,0.0171530050547,-0.00381510811784,0.000492220702659,-0.0033960039868,0.00174769243466,0.00759698955412,0.00208832599621,0.00579525258678,14200000.0,1002.8,12620,14200000.0
-0.488902381201,0.00499496511037,-0.000961048416425,0.00244176391688,0.00496272412221,0.0202872929557,-0.00456050425526,0.000600697301999,6.09027268282e-05,0.00121669742181,0.00714696390623,0.00122121561522,0.00748349898948,14200000.0,1002.7,12630,14100000.0
-0.516815608663,0.00496697381619,0.000429250009351,-0.00372841044996,0.00415366762093,-0.019035865062,-0.00736261131738,0.00117613526902,-0.00140591327863,-0.00604712433797,0.00768178854539,0.00112276637649,0.0067936267498,14100000.0,1002.5,12640,14100000.0
-0.543603432284,0.00305669693696,-0.000650573679851,-0.00654044280099,0.00513998281897,-0.0179261203813,-0.00256721791793,0.00124958548456,0.00258737520098,-0.0027405578937,0.00688470584268,0.000900361721979,0.00911190130225,14100000.0,1002.4,12650,14100000.0
-0.562494686077,0.00976978735436,-0.00426934379707,0.00521535836801,0.0043838319419,-0.00990813166871,-0.000993273768832,0.00656988812336,0.000342053618785,0.00460144414881,0.00434279719357,-0.00254144365212,-0.00961417231178,14100000.0,1002.2,12660,14100000.0
-0.576969587528,0.0110818339931,-0.00335596281325,-0.00390494270155,0.00432294830676,-0.00513359048672,-0.00110521123165,0.00725935799623,-3.84738416139e-05,0.00086753537923,0.00376756283941,-0.00376545501147,-0.00673056740996,14100000.0,1002.0,12670,14100000.0
-0.593847153546,-0.0059969366572,-0.00974649680402,0.00216719913133,0.00402164970739,-0.00281852520471,-0.00077998702213,-0.00600544603552,-0.00194797689789,-9.20510587293e-05,-0.00993555887905,-0.00341522901804,-0.00502481997764,14100000.0,1001.9,12680,14100000.0
-0.597486078677,-0.00558631650605,-0.00979796611521,-0.0010951493479,0.00414636789391,0.00038214125411,-0.00181075976063,-0.00611869884995,0.0017044524583,0.000903192188605,-0.0104360350157,-0.00433316050088,-0.0030786383431,14100000.0,1001.7,12690,14100000.0
-0.610199648898,-0.00488176884208,-0.00884874893578,-0.00920393925985,0.00413808457663,0.00455251089783,-0.00219043247343,-0.00564769953294,0.00112171350634,-0.0019649804238,-0.0108691870595,-0.00547444432019,-0.000669361131812,14100000.0,1001.6,12700,14100000.0
-0.626700768527,-0.00486425779456,0.0066736350472,0.00583286669311,0.00453163856083,0.0109101146668,-0.00205112637545,0.00350910509378,-0.000288149392386,0.00366648918153,-0.0125672932623,-0.00802627432554,0.00314955280558,14100000.0,1001.4,12710,14100000.0
-0.638967074084,-0.00149310515417,0.0073441396963,0.00595342916339,0.00395579090042,0.0152198922425,-0.00277982959682,-0.00766432910319,-0.00380267972484,0.00253538854448,0.00300571368856,-0.00853328590984,0.00659474424465,14100000.0,1001.3,12720,14100000.0
-0.654686447602,-0.000777882884976,0.00782813566602,-0.00059013853665,0.00463976393847,0.0151484836273,-0.00310777233402,-0.00722252695041,0.000977955365731,0.000679213907426,0.00219936762059,-0.00875171035031,0.00922217204435,14100000.0,1001.1,12730,14000000.0
-0.679790917003,-0.000558753593484,0.00834937735969,-0.00170680896071,0.00388386889054,-0.0250727536895,-0.00600227828511,-0.00674944880172,0.0033681471271,-0.00545771789861,0.00246041637804,-0.00856858117227,0.0078513153441,14000000.0,1000.9,12740,14000000.0
-0.701249275344,0.00572117729696,0.00477489172744,0.00816472101668,-0.0177110932989,-0.0148479611326,-0.00862801786172,0.000900647949927,-0.00529349956425,0.00333492189499,9.88374170545e-05,-0.000808037670749,-0.0109729815119,14000000.0,1000.8,12750,14000000.0
-0.715348218718,0.00661407161735,0.00503275400292,0.00151119754517,-0.0178273634454,-0.0103644213184,-0.00906054826444,0.00116617176104,-0.000540462727579,0.000992795269653,-0.000412808979947,-0.00189976645206,-0.00823614034967,14000000.0,1000.6,12760,14000000.0
-0.724749226745,0.00705506166857,0.00502716180913,-0.00124040219723,-0.0177329674716,-0.00731830274521,-0.0099222216868,0.00124756604646,0.00289496214602,0.00085967176761,-0.000920762336947,-0.00268854173436,-0.00659885382476,14000000.0,1000.5,12770,14000000.0
-0.738215623438,-0.00991913663836,-0.0023993603023,-0.00202871160414,-0.0167418156159,-0.00711150229139,-0.0104986703796,0.00179770728555,-0.00073367702802,0.0016907327634,-0.000461779387962,-0.000417961508646,-0.00321294284456,14000000.0,1000.3,12780,14000000.0
-0.74594584395,-0.00913481190504,-0.00199086634769,-0.00854791384702,-0.0169164485543,-0.00251309601349,-0.0105863323762,0.00218720233147,0.00387275697585,-0.00184365364329,-0.00122633150238,-0.00157797185248,-0.000644815733389,14000000.0,1000.2,12790,14000000.0
-0.763895952331,-0.00200884883609,-0.00360678352428,0.000179261012665,0.00502751798622,0.00605593916681,-0.010687508085,0.00913078204216,-0.00361580722832,0.000605890166943,-0.00351414860449,0.00888621632165,0.00182723040542,14000000.0,1000.0,12800,14000000.0
-0.773867994253,-0.00147942986308,-0.00370014937614,-0.00277785042076,0.0051156356764,0.00925859201683,-0.011476334179,0.00920916097212,-5.36187863988e-05,0.000574616889934,-0.00397034116734,0.00803973600645,0.00365139088936,14000000.0,999.85,12810,14000000.0
-0.789062669651,0.00221513448308,-0.00314052327503,-0.00371372206952,0.00423895644847,0.0143204413361,-0.0118751484383,-0.00182179822967,0.00246375777936,-0.00277491450639,0.0114959403223,0.00751447674909,0.00769425593673,14000000.0,999.7,12820,14000000.0
-0.800289999383,0.00255031125509,-0.00254760683113,-0.0086789835001,0.00528109682635,0.0129773374624,-0.0126853608112,-0.00159546390867,0.000995357673624,-0.00197058866699,0.0109019476218,0.00753336908578,0.00949023683609,14000000.0,999.54,12830,14000000.0
-0.835851579005,0.00769526813894,-0.00677582618405,0.003741726937,0.00517565070932,0.0188959132863,-0.00465371168087,0.00390915725623,-0.00116911739487,0.00121490812131,0.0091013136305,0.00449267158459,-0.00891141424875,14000000.0,999.39,12840,13900000.0
-0.863972707888,0.00696057646771,-0.00631393671674,-0.000370035423829,0.00441358523591,-0.0204202675247,-0.00765816014149,0.00454529554913,0.00260454138135,-0.00318399503453,0.0088351756419,0.00440489491746,-0.00970317066389,13900000.0,999.23,12850,13900000.0
-0.876085881374,0.00754268931369,-0.00459403219836,-0.00198640303242,0.00358097009288,-0.0164162393372,-0.00844538759412,-0.0107825260524,-0.000766071612301,0.000367657023679,-0.00484026938687,0.00399512912131,-0.00581895430256,13900000.0,999.07,12860,13900000.0
-0.886837359836,0.00850443399755,-0.00452139485703,-0.00546351990656,0.0036459374904,-0.012890657009,-0.00906365582284,-0.0104596880837,0.00269673459965,-0.00089684215367,-0.00555478732775,0.0029842664,-0.00385759735582,13900000.0,998.92,12870,13900000.0
-0.9105644959,-0.0085588934199,0.00399032717987,0.00870582058445,0.00471015407165,-0.00833155232915,-0.0078585376077,-0.000357324657151,-0.00502825433454,0.00108446478343,-0.00639626921125,0.00301370159497,0.00214465568387,13900000.0,998.76,12880,13900000.0
-0.914055510018,-0.00811082696464,0.00392380725554,0.00563373578563,0.00484388717462,-0.00509880618304,-0.00878132784853,-0.000334618010082,-0.00143248468415,0.00117888914545,-0.00692537109195,0.00216593852817,0.00399393606955,13900000.0,998.6,12890,13900000.0
-0.92555405467,-0.00794140900555,0.00408337085182,0.00306462638307,0.00481582435895,-0.000430422212882,-0.00932956593672,0.00100647030179,0.001092514657,0.00160568495212,-0.00839321898936,-0.000736182551104,0.00261826140855,13900000.0,998.45,12900,13900000.0
-0.938814840395,-0.00729773301991,0.00508054072455,-0.00538907435423,0.00479099505899,0.00388599766019,-0.00979792812085,0.00141098693296,0.00067501164181,-0.000501189986551,-0.00890667106258,-0.00188516145588,0.00515429477006,13900000.0,998.29,12910,13900000.0
-0.951109085091,-0.00390887071181,0.00528249789533,-0.00328293960548,0.0040922977014,0.00806440730863,-0.0106310808995,-0.009898331694,0.00226847202978,-0.000955246372832,0.00657267114134,-0.00214354662076,0.00860587672007,13900000.0,998.14,12920,13900000.0
-0.971898029378,0.00285577354541,0.00165797550385,0.0085719302074,0.00412090335336,0.0116577762143,-0.00853443725342,-0.00438824508505,-4.43313106424e-06,0.00584643270302,0.00388119320437,-0.00480139335689,-0.0100658504905,13900000.0,997.98,12930,13900000.0
-0.98670755019,0.00486851811302,0.0030773323388,-0.000469500971902,0.00386518773323,0.0165808248727,-0.00818601365984,-0.00372835171412,-0.00068903241712,-0.00188580276709,0.00374774960622,-0.00615086901893,-0.00722077925944,13900000.0,997.82,12940,13900000.0
-0.996601290777,0.00539257620847,0.00298129614878,-0.0034261653217,0.00393781350148,0.0197862344417,-0.0089535239419,-0.00366010596705,0.00287638798152,-0.00198672831229,0.00330091810559,-0.00691841271509,-0.00541842545647,13900000.0,997.67,12950,13800000.0
-1.02099213825,0.00426053138824,0.00347892824637,-0.00662367667499,0.00356892435206,-0.020651540826,-0.0127914255812,-0.00344700424725,0.000684134272639,0.000269377243634,0.00296396150509,-0.00664137087432,-0.00663764841832,13800000.0,997.51,12960,13800000.0
-1.04008842304,0.0115738757555,0.00158974300268,0.00090385738359,0.00389494035101,-0.013989110963,-0.0125532232565,0.00409287847173,-0.000317163372392,0.00119576895234,0.00022228251284,-0.00925108277948,-0.00179352397761,13800000.0,997.35,12970,13800000.0
-1.05364137344,-0.00537778895265,-0.00632180386706,0.0023963302055,0.00474425378434,-0.01383722693,-0.0129222338903,0.004610699022,0.000975109356083,0.00131499433867,0.000451642702077,-0.00693242447099,0.00138394924199,13800000.0,997.2,12980,13800000.0
-1.06309387459,-0.00497550641051,-0.0058185832998,-0.00263907477134,0.00494807121615,-0.0106377177667,-0.0138005255408,0.0047578001738,-0.000498882982311,0.00167683475169,2.74740559028e-05,-0.007714708892,0.0032233812651,13800000.0,997.04,12990,13800000.0
-1.07257242378,-0.00457950713819,-0.0059309106438,-0.00861238709892,-0.016026575313,-0.00434357702307,-0.0187994960295,0.00727455662926,0.0027394866692,-0.00159147106273,-5.81249020342e-05,0.00240412068948,0.00541133045179,13800000.0,996.89,13000,13800000.0
-1.08863988726,0.00288823285417,-0.00810512005069,0.00184101859271,-0.0155763971393,0.0014566500888,-0.0185780371684,0.0148500551269,0.000611839361724,0.000704131907156,-0.00292295792257,7.32187928687e-05,0.00963890314574,13800000.0,996.73,13010,13800000.0
-1.10046064207,0.00613531743986,-0.00729575162005,0.0019495457115,-0.0161249272415,0.00552214477577,-0.0196838992123,0.00357477235602,-0.00286433072687,0.000889004610848,0.0127213231648,-0.000290342731325,0.0130414899847,13800000.0,996.57,13020,13800000.0
