Time,u1,y1,y2,x1,x2,x3
47380,30822558,30847942,1275.043579101563,30847818,0.9053354263305664,744.3218383789063
47390,30797300,30822684,1274.642456054688,30822558,0.9050136208534241,744.0572509765625
47400,30772040,30797424,1274.241333007813,30797300,0.904691755771637,743.7926025390625
47410,30746782,30772164,1273.840087890625,30772040,0.9043698906898499,743.5280151367188
47420,30721522,30746906,1273.438842773438,30746782,0.9040480256080627,743.2633666992188
47430,30696262,30721646,1273.037475585938,30721522,0.9037261009216309,742.9987182617188
47440,30671004,30696386,1272.63623046875,30696262,0.9034042358398438,742.7340698242188
47450,30645744,30671128,1272.23486328125,30671004,0.9030823111534119,742.4694213867188
47460,30620484,30645868,1271.83349609375,30645744,0.9027604460716248,742.2047729492188
47470,30595226,30620608,1271.432006835938,30620484,0.9024385213851929,741.9401245117188
47480,30569966,30595350,1271.030639648438,30595226,0.9021165370941162,741.6754150390625
47490,30544706,30570090,1270.629150390625,30569966,0.9017946124076843,741.4107055664063
47500,30519448,30544830,1270.227661132813,30544706,0.9014726877212524,741.1460571289063
47510,30494188,30519572,1269.826049804688,30519448,0.9011507034301758,740.88134765625
47520,30468928,30494312,1269.424560546875,30494188,0.9008287191390991,740.6166381835938
47530,30443670,30469052,1269.02294921875,30468928,0.9005067348480225,740.3519287109375
47540,30418410,30443794,1268.621215820313,30443670,0.9001847505569458,740.0872192382813
47550,30393150,30418534,1268.219604492188,30418410,0.8998627662658691,739.8224487304688
47560,30367892,30393274,1267.81787109375,30393150,0.8995407819747925,739.5577392578125
47570,30342632,30368016,1267.416137695313,30367892,0.899218738079071,739.29296875
47580,30317372,30342756,1267.014404296875,30342632,0.8988966941833496,739.0281982421875
47590,30292114,30317496,1266.612548828125,30317372,0.8985746502876282,738.763427734375
47600,30266854,30292238,1266.210693359375,30292114,0.8982526063919067,738.4986572265625
47610,30241596,30266978,1265.808837890625,30266854,0.8979305624961853,738.23388671875
47620,30216336,30241718,1265.406982421875,30241596,0.8976085186004639,737.9691162109375
47630,30191076,30216460,1265.005004882813,30216336,0.8972864151000977,737.704345703125
47640,30165818,30191200,1264.60302734375,30191076,0.8969643712043762,737.4395141601563
47650,30140558,30165942,1264.201049804688,30165818,0.89664226770401,737.1746826171875
47660,30115298,30140682,1263.799072265625,30140558,0.8963201642036438,736.909912109375
47670,30090040,30115422,1263.39697265625,30115298,0.8959980607032776,736.6450805664063
47680,30064780,30090164,1262.994873046875,30090040,0.8956758975982666,736.3802490234375
47690,30039520,30064904,1262.5927734375,30064780,0.8953537940979004,736.1154174804688
47700,30014262,30039644,1262.190673828125,30039520,0.8950316309928894,735.8505249023438
47710,29989002,30014386,1261.788452148438,30014262,0.8947094678878784,735.585693359375
47720,29963742,29989126,1261.38623046875,29989002,0.8943873047828674,735.32080078125
47730,29938484,29963866,1260.98388671875,29963742,0.8940651416778564,735.0559692382813
47740,29913224,29938608,1260.581665039063,29938484,0.8937429785728455,734.7910766601563
47750,29887964,29913348,1260.179321289063,29913224,0.8934208154678345,734.5261840820313
47760,29862706,29888088,1259.776977539063,29887964,0.8930985927581787,734.2612915039063
47770,29837446,29862830,1259.374633789063,29862706,0.8927763700485229,733.9963989257813
47780,29812186,29837570,1258.97216796875,29837446,0.8924541473388672,733.7315063476563
47790,29786928,29812310,1258.569702148438,29812186,0.8921319246292114,733.466552734375
47800,29761668,29787052,1258.167236328125,29786928,0.8918097019195557,733.20166015625
47810,29736410,29761792,1257.764770507813,29761668,0.8914874792098999,732.9367065429688
47820,29711150,29736532,1257.362182617188,29736410,0.8911651968955994,732.6717529296875
47830,29685890,29711274,1256.959594726563,29711150,0.8908429741859436,732.4067993164063
47840,29660632,29686014,1256.557006835938,29685890,0.8905206918716431,732.141845703125
47850,29635372,29660754,1256.154296875,29660632,0.8901984095573425,731.8768920898438
47860,29610112,29635496,1255.751708984375,29635372,0.889876127243042,731.6119384765625
47870,29584854,29610236,1255.348999023438,29610112,0.8895537853240967,731.346923828125
47880,29559594,29584976,1254.946166992188,29584854,0.8892315030097961,731.0819702148438
47890,29534334,29559718,1254.54345703125,29559594,0.8889091610908508,730.8169555664063
47900,29509076,29534458,1254.140625,29534334,0.8885868787765503,730.5519409179688
47910,29483816,29509200,1253.73779296875,29509076,0.888264536857605,730.2869262695313
47920,29458556,29483940,1253.3349609375,29483816,0.8879421949386597,730.0219116210938
47930,29433298,29458680,1252.932006835938,29458556,0.8876197934150696,729.7568969726563
47940,29408038,29433422,1252.529052734375,29433298,0.8872974514961243,729.4918823242188
47950,29382778,29408162,1252.126098632813,29408038,0.8869750499725342,729.226806640625
47960,29357520,29382902,1251.723022460938,29382778,0.8866527080535889,728.9617919921875
47970,29332260,29357644,1251.320068359375,29357520,0.8863303065299988,728.6967163085938
47980,29307000,29332384,1250.9169921875,29332260,0.8860079050064087,728.4317016601563
47990,29281742,29307124,1250.513916015625,29307000,0.8856855034828186,728.1666259765625
48000,29256482,29281866,1250.110717773438,29281742,0.8853631019592285,727.9015502929688
48010,29231222,29256606,1249.70751953125,29256482,0.8850406408309937,727.6364135742188
48020,29205964,29231346,1249.304321289063,29231222,0.8847181797027588,727.371337890625
48030,29180704,29206088,1248.901123046875,29205964,0.8843957781791687,727.1062622070313
48040,29155446,29180828,1248.497924804688,29180704,0.8840733170509338,726.8411254882813
48050,29130186,29155568,1248.094604492188,29155446,0.883750855922699,726.5760498046875
48060,29104926,29130310,1247.691284179688,29130186,0.8834283947944641,726.3109130859375
48070,29079668,29105050,1247.287841796875,29104926,0.8831058740615845,726.0457763671875
48080,29054408,29079790,1246.884521484375,29079668,0.8827834129333496,725.7806396484375
48090,29029148,29054532,1246.481079101563,29054408,0.88246089220047,725.5155029296875
48100,29003890,29029272,1246.07763671875,29029148,0.8821383714675903,725.2503662109375
48110,28978630,29004012,1245.674072265625,29003890,0.8818158507347107,724.9851684570313
48120,28953370,28978754,1245.270629882813,28978630,0.8814933300018311,724.7200317382813
48130,28928112,28953494,1244.867065429688,28953370,0.8811708092689514,724.454833984375
48140,28902852,28928234,1244.463500976563,28928112,0.8808482885360718,724.189697265625
48150,28877592,28902976,1244.059814453125,28902852,0.8805257081985474,723.9244995117188
48160,28852334,28877716,1243.656127929688,28877592,0.8802031278610229,723.6593017578125
48170,28827074,28852458,1243.25244140625,28852334,0.8798805475234985,723.3941040039063
48180,28801814,28827198,1242.848754882813,28827074,0.8795579671859741,723.12890625
48190,28776556,28801938,1242.445068359375,28801814,0.8792353868484497,722.8636474609375
48200,28751296,28776680,1242.041259765625,28776556,0.8789128065109253,722.5984497070313
48210,28726036,28751420,1241.637451171875,28751296,0.8785902261734009,722.3331909179688
48220,28700778,28726160,1241.233520507813,28726036,0.8782675862312317,722.0679931640625
48230,28675518,28700902,1240.829711914063,28700778,0.8779449462890625,721.802734375
48240,28650260,28675642,1240.42578125,28675518,0.8776223063468933,721.5374755859375
48250,28625000,28650382,1240.021850585938,28650260,0.8772996664047241,721.272216796875
48260,28599740,28625124,1239.617797851563,28625000,0.8769770264625549,721.0069580078125
48270,28574482,28599864,1239.2138671875,28599740,0.8766543865203857,720.7416381835938
48280,28549222,28574604,1238.809814453125,28574482,0.8763316869735718,720.4763793945313
48290,28523962,28549346,1238.405639648438,28549222,0.8760090470314026,720.2111206054688
48300,28498704,28524086,1238.001586914063,28523962,0.8756863474845886,719.94580078125
48310,28473444,28498826,1237.597412109375,28498704,0.8753636479377747,719.6804809570313
48320,28448184,28473568,1237.193237304688,28473444,0.8750409483909607,719.4151611328125
48330,28422926,28448308,1236.7890625,28448184,0.8747182488441467,719.1498413085938
48340,28397666,28423048,1236.384765625,28422926,0.874395489692688,718.884521484375
48350,28372406,28397790,1235.980590820313,28397666,0.874072790145874,718.6192016601563
48360,28347148,28372530,1235.576293945313,28372406,0.8737500309944153,718.3538818359375
48370,28321888,28347270,1235.171875,28347148,0.8734272718429565,718.0885009765625
48380,28296628,28322012,1234.767578125,28321888,0.8731045126914978,717.8231811523438
48390,28271370,28296752,1234.363159179688,28296628,0.8727817535400391,717.5578002929688
48400,28246110,28271492,1233.958740234375,28271370,0.8724589943885803,717.2924194335938
48410,28220850,28246234,1233.55419921875,28246110,0.8721362352371216,717.0270385742188
48420,28195592,28220974,1233.149658203125,28220850,0.8718134164810181,716.7616577148438
48430,28170332,28195714,1232.7451171875,28195592,0.8714906573295593,716.4962768554688
48440,28145074,28170456,1232.340576171875,28170332,0.8711678385734558,716.2308959960938
48450,28119814,28145196,1231.93603515625,28145074,0.8708450198173523,715.9655151367188
48460,28094554,28119938,1231.531372070313,28119814,0.8705222010612488,715.7000732421875
48470,28069296,28094678,1231.126708984375,28094554,0.8701993227005005,715.4346923828125
48480,28044036,28069418,1230.722045898438,28069296,0.869876503944397,715.1692504882813
48490,28018776,28044160,1230.317260742188,28044036,0.8695536851882935,714.90380859375
48500,27993518,28018900,1229.912475585938,28018776,0.8692308068275452,714.6383666992188
48510,27968258,27993640,1229.507690429688,27993518,0.8689079284667969,714.3729248046875
48520,27942998,27968382,1229.102905273438,27968258,0.8685850501060486,714.1074829101563
48530,27917740,27943122,1228.697998046875,27942998,0.8682621717453003,713.842041015625
48540,27892480,27917862,1228.293090820313,27917740,0.867939293384552,713.5765380859375
48550,27867220,27892604,1227.88818359375,27892480,0.8676163554191589,713.3110961914063
48560,27841962,27867344,1227.483276367188,27867220,0.8672934770584106,713.0455932617188
48570,27816702,27842084,1227.078247070313,27841962,0.8669705390930176,712.7800903320313
48580,27791442,27816826,1226.673217773438,27816702,0.8666476011276245,712.5146484375
48590,27766184,27791566,1226.268188476563,27791442,0.8663247227668762,712.2491455078125
48600,27740924,27766306,1225.863037109375,27766184,0.8660017251968384,711.9835815429688
48610,27715664,27741048,1225.457885742188,27740924,0.8656787872314453,711.7180786132813
48620,27690406,27715788,1225.052734375,27715664,0.8653558492660522,711.4525756835938
48630,27665146,27690528,1224.647583007813,27690406,0.8650328516960144,711.1870727539063
48640,27639888,27665270,1224.242431640625,27665146,0.8647099137306213,710.9215087890625
48650,27614628,27640010,1223.837158203125,27639888,0.8643869161605835,710.6559448242188
48660,27589368,27614750,1223.431884765625,27614628,0.8640639185905457,710.3904418945313
48670,27564110,27589492,1223.026489257813,27589368,0.8637409210205078,710.1248779296875
48680,27538850,27564232,1222.621215820313,27564110,0.86341792345047,709.8593139648438
48690,27513590,27538972,1222.2158203125,27538850,0.8630948662757874,709.59375
48700,27488332,27513714,1221.810302734375,27513590,0.8627718687057495,709.3281860351563
48710,27463072,27488454,1221.404907226563,27488332,0.8624488115310669,709.0625610351563
48720,27437812,27463196,1220.999389648438,27463072,0.8621258139610291,708.7969970703125
48730,27412554,27437936,1220.593872070313,27437812,0.8618027567863464,708.5313720703125
48740,27387294,27412676,1220.188354492188,27412554,0.8614796996116638,708.2658081054688
48750,27362034,27387418,1219.78271484375,27387294,0.8611566424369812,708.0001831054688
48760,27336776,27362158,1219.377197265625,27362034,0.8608335256576538,707.7345581054688
48770,27311516,27336898,1218.971557617188,27336776,0.8605104684829712,707.4689331054688
48780,27286256,27311640,1218.565795898438,27311516,0.8601873517036438,707.2033081054688
48790,27260998,27286380,1218.16015625,27286256,0.8598642945289612,706.9376831054688
48800,27235738,27261120,1217.75439453125,27260998,0.8595411777496338,706.6720581054688
48810,27210478,27235862,1217.3486328125,27235738,0.8592180609703064,706.4063720703125
48820,27185220,27210602,1216.942749023438,27210478,0.858894944190979,706.1407470703125
48830,27159960,27185342,1216.536987304688,27185220,0.8585717678070068,705.8750610351563
48840,27134702,27160084,1216.131103515625,27159960,0.8582486510276794,705.609375
48850,27109442,27134824,1215.72509765625,27134702,0.8579254746437073,705.3436889648438
48860,27084182,27109564,1215.319213867188,27109442,0.8576023578643799,705.0780639648438
48870,27058924,27084306,1214.913208007813,27084182,0.8572791814804077,704.8123168945313
48880,27033664,27059046,1214.507202148438,27058924,0.8569560050964355,704.546630859375
48890,27008404,27033786,1214.101196289063,27033664,0.8566328287124634,704.2809448242188
48900,26983146,27008528,1213.695068359375,27008404,0.8563096523284912,704.0152587890625
48910,26957886,26983268,1213.288940429688,26983146,0.8559864163398743,703.74951171875
48920,26932626,26958008,1212.8828125,26957886,0.8556632399559021,703.4838256835938
48930,26907368,26932750,1212.476684570313,26932626,0.8553400039672852,703.2180786132813
48940,26882108,26907490,1212.070434570313,26907368,0.855016827583313,702.9523315429688
48950,26856848,26882230,1211.664184570313,26882108,0.854693591594696,702.6865844726563
48960,26831590,26856972,1211.257934570313,26856848,0.8543703556060791,702.4208374023438
48970,26806330,26831712,1210.851684570313,26831590,0.8540471196174622,702.1550903320313
48980,26781070,26806454,1210.4453125,26806330,0.8537238240242004,701.8893432617188
48990,26755812,26781194,1210.038940429688,26781070,0.8534005880355835,701.62353515625
49000,26730552,26755934,1209.632568359375,26755812,0.8530773520469666,701.3577880859375
49010,26705292,26730676,1209.22607421875,26730552,0.8527540564537048,701.0919799804688
49020,26680034,26705416,1208.819702148438,26705292,0.8524307608604431,700.8262329101563
49030,26654774,26680156,1208.413208007813,26680034,0.8521074652671814,700.5604248046875
49040,26629516,26654898,1208.006591796875,26654774,0.8517841696739197,700.2946166992188
49050,26604256,26629638,1207.60009765625,26629516,0.851460874080658,700.02880859375
49060,26578996,26604378,1207.193481445313,26604256,0.8511375784873962,699.7630004882813
49070,26553738,26579120,1206.786865234375,26578996,0.8508142232894897,699.4971923828125
49080,26528478,26553860,1206.380126953125,26553738,0.850490927696228,699.2313842773438
49090,26503218,26528600,1205.973510742188,26528478,0.8501675724983215,698.9655151367188
49100,26477960,26503342,1205.566772460938,26503218,0.849844217300415,698.69970703125
49110,26452700,26478082,1205.159912109375,26477960,0.8495208621025085,698.433837890625
49120,26427440,26452822,1204.753173828125,26452700,0.8491975069046021,698.16796875
49130,26402182,26427564,1204.346313476563,26427440,0.8488741517066956,697.9021606445313
49140,26376922,26402304,1203.939453125,26402182,0.8485507369041443,697.6362915039063
49150,26351662,26377044,1203.532592773438,26376922,0.8482273817062378,697.3704223632813
49160,26326404,26351786,1203.125610351563,26351662,0.8479039669036865,697.1045532226563
49170,26301144,26326526,1202.71875,26326404,0.84758061170578,696.838623046875
49180,26275884,26301266,1202.311645507813,26301144,0.8472571969032288,696.57275390625
49190,26250626,26276008,1201.904663085938,26275884,0.8469337821006775,696.306884765625
49200,26225366,26250748,1201.49755859375,26250626,0.8466103672981262,696.0409545898438
49210,26200106,26225488,1201.090576171875,26225366,0.8462868928909302,695.7750854492188
49220,26174848,26200230,1200.683349609375,26200106,0.8459634780883789,695.5091552734375
49230,26149588,26174970,1200.276245117188,26174848,0.8456400632858276,695.2432250976563
49240,26124330,26149710,1199.869018554688,26149588,0.8453165888786316,694.977294921875
49250,26099070,26124452,1199.461791992188,26124330,0.8449931144714355,694.7113647460938
49260,26073810,26099192,1199.054565429688,26099070,0.8446696400642395,694.4454345703125
49270,26048552,26073934,1198.647216796875,26073810,0.8443461656570435,694.1795043945313
49280,26023292,26048674,1198.239990234375,26048552,0.8440226912498474,693.9135131835938
49290,25998032,26023414,1197.832641601563,26023292,0.8436992168426514,693.6475830078125
49300,25972774,25998156,1197.425170898438,25998032,0.8433757424354553,693.381591796875
49310,25947514,25972896,1197.017822265625,25972774,0.8430522084236145,693.1156616210938
49320,25922254,25947636,1196.6103515625,25947514,0.8427287340164185,692.8496704101563
49330,25896996,25922378,1196.202880859375,25922254,0.8424052000045776,692.5836791992188
49340,25871736,25897118,1195.795288085938,25896996,0.8420816659927368,692.3176879882813
49350,25846476,25871858,1195.387817382813,25871736,0.841758131980896,692.0516967773438
49360,25821218,25846600,1194.980224609375,25846476,0.8414345979690552,691.7857055664063
49370,25795958,25821340,1194.572509765625,25821218,0.8411110639572144,691.5197143554688
49380,25770698,25796080,1194.164916992188,25795958,0.8407874703407288,691.253662109375
49390,25745440,25770822,1193.757202148438,25770698,0.8404639363288879,690.9876708984375
49400,25720180,25745562,1193.349487304688,25745440,0.8401403427124023,690.7216796875
49410,25694920,25720302,1192.941772460938,25720180,0.8398167490959167,690.4556274414063
49420,25669662,25695044,1192.533935546875,25694920,0.8394932150840759,690.1895751953125
49430,25644402,25669784,1192.126098632813,25669662,0.8391696214675903,689.9235229492188
49440,25619144,25644524,1191.71826171875,25644402,0.83884596824646,689.657470703125
49450,25593884,25619266,1191.310424804688,25619144,0.8385223746299744,689.3914184570313
49460,25568624,25594006,1190.902465820313,25593884,0.8381987810134888,689.1253662109375
49470,25543366,25568746,1190.494506835938,25568624,0.8378751277923584,688.8593139648438
49480,25518106,25543488,1190.086547851563,25543366,0.8375515341758728,688.59326171875
49490,25492846,25518228,1189.678588867188,25518106,0.8372278809547424,688.3271484375
49500,25467588,25492968,1189.2705078125,25492846,0.8369042277336121,688.0610961914063
49510,25442328,25467710,1188.862426757813,25467588,0.8365805745124817,687.7949829101563
49520,25417068,25442450,1188.454345703125,25442328,0.8362569212913513,687.5289306640625
49530,25391810,25417192,1188.046142578125,25417068,0.8359332680702209,687.2628173828125
49540,25366550,25391932,1187.637939453125,25391810,0.8356096148490906,686.9967041015625
49550,25341290,25366672,1187.229736328125,25366550,0.8352859020233154,686.7305908203125
49560,25316032,25341414,1186.821533203125,25341290,0.8349622488021851,686.4644775390625
49570,25290772,25316154,1186.413208007813,25316032,0.8346385359764099,686.1983642578125
49580,25265512,25290894,1186.0048828125,25290772,0.8343148827552795,685.9321899414063
49590,25240254,25265636,1185.596557617188,25265512,0.8339911699295044,685.6660766601563
49600,25214994,25240376,1185.188232421875,25240254,0.8336674571037292,685.3999633789063
49610,25189734,25215116,1184.77978515625,25214994,0.8333436846733093,685.1337890625
49620,25164476,25189858,1184.371337890625,25189734,0.8330199718475342,684.8676147460938
49630,25139216,25164598,1183.962890625,25164476,0.832696259021759,684.6015014648438
49640,25113958,25139338,1183.554321289063,25139216,0.8323724865913391,684.3353271484375
49650,25088698,25114080,1183.145874023438,25113958,0.832048773765564,684.0691528320313
49660,25063438,25088820,1182.7373046875,25088698,0.831725001335144,683.802978515625
49670,25038180,25063560,1182.32861328125,25063438,0.8314012289047241,683.5368041992188
49680,25012920,25038302,1181.920043945313,25038180,0.8310774564743042,683.2706298828125
49690,24987660,25013042,1181.511352539063,25012920,0.8307536840438843,683.00439453125
49700,24962402,24987782,1181.102661132813,24987660,0.8304299116134644,682.7382202148438
49710,24937142,24962524,1180.69384765625,24962402,0.8301061391830444,682.4720458984375
49720,24911882,24937264,1180.28515625,24937142,0.8297823071479797,682.205810546875
49730,24886624,24912004,1179.876342773438,24911882,0.8294585347175598,681.9395751953125
49740,24861364,24886746,1179.467407226563,24886624,0.8291347026824951,681.6734008789063
49750,24836104,24861486,1179.05859375,24861364,0.8288109302520752,681.4071655273438
49760,24810846,24836226,1178.649658203125,24836104,0.8284870982170105,681.1409301757813
49770,24785586,24810968,1178.24072265625,24810846,0.8281632661819458,680.8746948242188
49780,24760326,24785708,1177.831787109375,24785586,0.8278394341468811,680.6084594726563
49790,24735068,24760450,1177.422729492188,24760326,0.8275156021118164,680.3421630859375
49800,24709808,24735190,1177.013671875,24735068,0.8271917104721069,680.075927734375
49810,24684548,24709930,1176.604614257813,24709808,0.8268678784370422,679.8096923828125
49820,24659290,24684672,1176.195556640625,24684548,0.8265439867973328,679.5433959960938
49830,24634030,24659412,1175.786376953125,24659290,0.8262201547622681,679.2771606445313
49840,24608772,24634152,1175.377197265625,24634030,0.8258962631225586,679.0108642578125
49850,24583512,24608894,1174.968017578125,24608772,0.8255723714828491,678.7445678710938
49860,24558252,24583634,1174.558837890625,24583512,0.8252484798431396,678.478271484375
49870,24532994,24558374,1174.149536132813,24558252,0.8249245882034302,678.2120361328125
49880,24507734,24533116,1173.740234375,24532994,0.8246006965637207,677.9457397460938
49890,24482474,24507856,1173.330810546875,24507734,0.8242767453193665,677.6793823242188
49900,24457216,24482596,1172.921508789063,24482474,0.823952853679657,677.4130859375
49910,24431956,24457338,1172.512084960938,24457216,0.8236289620399475,677.1467895507813
49920,24406696,24432078,1172.102661132813,24431956,0.8233050107955933,676.8804931640625
49930,24381438,24406818,1171.693237304688,24406696,0.822981059551239,676.6141357421875
49940,24356178,24381560,1171.28369140625,24381438,0.8226571083068848,676.3478393554688
49950,24330918,24356300,1170.874145507813,24356178,0.8223331570625305,676.0814819335938
49960,24305660,24331040,1170.464599609375,24330918,0.8220092058181763,675.8151245117188
49970,24280400,24305782,1170.054931640625,24305660,0.821685254573822,675.5487670898438
49980,24255140,24280522,1169.645385742188,24280400,0.8213613033294678,675.282470703125
49990,24229882,24255262,1169.235717773438,24255140,0.8210372924804688,675.01611328125
50000,24204622,24230004,1168.825927734375,24229882,0.8207133412361145,674.749755859375
50010,24179362,24204744,1168.416259765625,24204622,0.8203893303871155,674.4833374023438
50020,24154104,24179484,1168.006469726563,24179362,0.8200653791427612,674.2169799804688
50030,24128844,24154226,1167.5966796875,24154104,0.8197413682937622,673.9506225585938
50040,24103586,24128966,1167.186767578125,24128844,0.8194173574447632,673.6842041015625
50050,24078326,24103706,1166.776977539063,24103586,0.8190933465957642,673.4178466796875
50060,24053066,24078448,1166.367065429688,24078326,0.8187693357467651,673.1514282226563
50070,24027808,24053188,1165.957153320313,24053066,0.8184453248977661,672.8850708007813
50080,24002548,24027930,1165.547119140625,24027808,0.8181212544441223,672.61865234375
50090,23977288,24002670,1165.13720703125,24002548,0.8177972435951233,672.3522338867188
50100,23952030,23977410,1164.727172851563,23977288,0.8174731731414795,672.0858154296875
50110,23926770,23952152,1164.317016601563,23952030,0.8171491622924805,671.8193969726563
50120,23901510,23926892,1163.906982421875,23926770,0.8168250918388367,671.552978515625
50130,23876252,23901632,1163.496826171875,23901510,0.8165010213851929,671.2865600585938
50140,23850992,23876374,1163.086669921875,23876252,0.8161769509315491,671.0201416015625
50150,23825732,23851114,1162.676513671875,23850992,0.8158528804779053,670.7537231445313
50160,23800474,23825854,1162.266235351563,23825732,0.8155288100242615,670.4872436523438
50170,23775214,23800596,1161.85595703125,23800474,0.8152046799659729,670.2208251953125
50180,23749954,23775336,1161.445678710938,23775214,0.8148806095123291,669.954345703125
50190,23724696,23750076,1161.035278320313,23749954,0.8145565390586853,669.6878662109375
50200,23699436,23724818,1160.625,23724696,0.8142324090003967,669.4214477539063
50210,23674176,23699558,1160.214599609375,23699436,0.8139082789421082,669.1549682617188
50220,23648918,23674298,1159.804077148438,23674176,0.8135842084884644,668.8884887695313
50230,23623658,23649040,1159.393676757813,23648918,0.8132600784301758,668.6220092773438
50240,23598400,23623780,1158.983154296875,23623658,0.8129359483718872,668.3555297851563
50250,23573140,23598520,1158.572631835938,23598400,0.8126118183135986,668.0890502929688
50260,23547880,23573262,1158.162109375,23573140,0.8122876286506653,667.8225708007813
50270,23522622,23548002,1157.75146484375,23547880,0.8119634985923767,667.5560302734375
50280,23497362,23522742,1157.3408203125,23522622,0.8116393685340881,667.28955078125
50290,23472102,23497484,1156.93017578125,23497362,0.8113151788711548,667.0230102539063
50300,23446844,23472224,1156.51953125,23472102,0.8109910488128662,666.7565307617188
50310,23421584,23446964,1156.108764648438,23446844,0.8106668591499329,666.489990234375
50320,23396324,23421706,1155.697998046875,23421584,0.8103426694869995,666.2235107421875
50330,23371066,23396446,1155.287231445313,23396324,0.8100184798240662,665.9569702148438
50340,23345806,23371188,1154.876342773438,23371066,0.8096942901611328,665.6904296875
50350,23320546,23345928,1154.465454101563,23345806,0.8093701004981995,665.4238891601563
50360,23295288,23320668,1154.054565429688,23320546,0.8090459108352661,665.1573486328125
50370,23270028,23295410,1153.643676757813,23295288,0.8087217211723328,664.8908081054688
50380,23244768,23270424,1153.237060546875,23270028,0.8084009885787964,664.6271362304688
50390,23219510,23245508,1152.831665039063,23244768,0.8080811500549316,664.3641967773438
50400,23226164,23226408,1152.520874023438,23219510,0.8078359365463257,664.16259765625
50410,23232818,23226132,1152.51611328125,23226164,0.8078321814537048,664.1594848632813
50420,23239472,23232786,1152.624389648438,23232818,0.807917594909668,664.2296752929688
50430,23246126,23239440,1152.732666015625,23239472,0.8080030083656311,664.2999267578125
50440,23252782,23246094,1152.840942382813,23246126,0.8080884218215942,664.3701171875
50450,23259436,23252748,1152.94921875,23252782,0.8081738352775574,664.4403686523438
50460,23266090,23259404,1153.057495117188,23259436,0.8082592487335205,664.5105590820313
50470,23272744,23266058,1153.165771484375,23266090,0.8083446621894836,664.580810546875
50480,23279398,23272712,1153.274047851563,23272744,0.808430016040802,664.6510009765625
50490,23286052,23279366,1153.38232421875,23279398,0.8085154294967651,664.7212524414063
50500,23292706,23286020,1153.490600585938,23286052,0.8086008429527283,664.7914428710938
50510,23299362,23292674,1153.598876953125,23292706,0.8086862564086914,664.8616943359375
50520,23306016,23299330,1153.70703125,23299362,0.8087716698646545,664.931884765625
50530,23312670,23305984,1153.815307617188,23306016,0.8088570833206177,665.0021362304688
50540,23319324,23312638,1153.923583984375,23312670,0.8089424967765808,665.0723266601563
50550,23325978,23319292,1154.031860351563,23319324,0.8090279102325439,665.142578125
50560,23332632,23325946,1154.14013671875,23325978,0.8091133236885071,665.2127685546875
50570,23339286,23332600,1154.248291015625,23332632,0.8091987371444702,665.282958984375
50580,23345942,23339254,1154.356567382813,23339286,0.8092841506004333,665.3532104492188
50590,23352596,23345910,1154.46484375,23345942,0.8093695640563965,665.4234008789063
50600,23359250,23352564,1154.573120117188,23352596,0.8094549179077148,665.49365234375
50610,23365904,23359218,1154.681274414063,23359250,0.809540331363678,665.5638427734375
50620,23372558,23365872,1154.78955078125,23365904,0.8096257448196411,665.6340942382813
50630,23379212,23372526,1154.897827148438,23372558,0.8097111582756042,665.7042846679688
50640,23385866,23379180,1155.005981445313,23379212,0.8097965717315674,665.7744750976563
50650,23392522,23385834,1155.1142578125,23385866,0.8098819851875305,665.8447265625
50660,23399176,23392490,1155.222534179688,23392522,0.8099673986434937,665.9149169921875
50670,23405830,23399144,1155.330688476563,23399176,0.810052752494812,665.9851684570313
50680,23412484,23405798,1155.43896484375,23405830,0.8101381659507751,666.0553588867188
50690,23419138,23412452,1155.547119140625,23412484,0.8102235794067383,666.1255493164063
50700,23425792,23419106,1155.655395507813,23419138,0.8103089928627014,666.19580078125
50710,23432446,23425760,1155.763549804688,23425792,0.8103944063186646,666.2659912109375
50720,23439102,23432414,1155.871826171875,23432446,0.8104797601699829,666.336181640625
50730,23445756,23439070,1155.97998046875,23439102,0.810565173625946,666.4064331054688
50740,23452410,23445724,1156.088256835938,23445756,0.8106505870819092,666.4766235351563
50750,23459064,23452378,1156.196411132813,23452410,0.8107360005378723,666.5468139648438
50760,23465718,23459032,1156.304565429688,23459064,0.8108214139938354,666.6170654296875
50770,23472372,23465686,1156.412841796875,23465718,0.8109067678451538,666.687255859375
50780,23479028,23472340,1156.52099609375,23472372,0.8109921813011169,666.7575073242188
50790,23485682,23478994,1156.629272460938,23479028,0.8110775947570801,666.8276977539063
50800,23492336,23485650,1156.737426757813,23485682,0.8111630082130432,666.8978881835938
50810,23498990,23492304,1156.845581054688,23492336,0.8112483620643616,666.9680786132813
50820,23505644,23498958,1156.953857421875,23498990,0.8113337755203247,667.038330078125
50830,23512298,23505612,1157.06201171875,23505644,0.8114191889762878,667.1085205078125
50840,23518952,23512266,1157.170166015625,23512298,0.8115045428276062,667.1787109375
50850,23525608,23518920,1157.2783203125,23518952,0.8115899562835693,667.2489624023438
50860,23532262,23525576,1157.386596679688,23525608,0.8116753697395325,667.3191528320313
50870,23538916,23532230,1157.494750976563,23532262,0.8117607235908508,667.3893432617188
50880,23545570,23538884,1157.602905273438,23538916,0.811846137046814,667.4595336914063
50890,23552224,23545538,1157.711059570313,23545570,0.8119315505027771,667.52978515625
50900,23558878,23552192,1157.819213867188,23552224,0.8120169639587402,667.5999755859375
