Time,add.y,Electric_Power,Firing_Temperature,SES.CS.W_totalSetpoint
840,20,20000000,1099.7452392578125,20000000
850,20,20000000,1099.7452392578125,20000000
860,20,20000000,1099.7452392578125,20000000
870,20,20000000,1099.7452392578125,20000000
880,20,20000000,1099.7452392578125,20000000
890,20,20000000,1099.7452392578125,20000000
900,20,20000000,1099.7452392578125,20000000
910,20,20000000,1099.7452392578125,20000000
920,20,20000000,1099.7452392578125,20000000
930,20,20000000,1099.7452392578125,20000000
940,20,20000000,1099.7452392578125,20000000
950,20,20000000,1099.7452392578125,20000000
960,20,20000000,1099.7452392578125,20000000
970,20,20000000,1099.7452392578125,20000000
980,20,20000000,1099.7452392578125,20000000
990,20,20000000,1099.7452392578125,20000000
1000,20,20000000,1099.7452392578125,20000000
1010,20,20000000,1099.7452392578125,20000000
1020,20,20000000,1099.7452392578125,20000000
1030,20,20000000,1099.7452392578125,20000000
1040,20,20000000,1099.7452392578125,20000000
1050,20,20000000,1099.7452392578125,20000000
1060,20,20000000,1099.7452392578125,20000000
1070,20,20000000,1099.7452392578125,20000000
1080,20,20000000,1099.7452392578125,20000000
1090,20,20000000,1099.7452392578125,20000000
1100,25,20000000,1099.7452392578125,20000000
1110,25,24999944,1181.299072265625,25000000
1120,25,24999998,1181.300048828125,25000000
1130,25,25000000,1181.300048828125,25000000
1140,25,25000000,1181.300048828125,25000000
1150,25,25000000,1181.300048828125,25000000
1160,25,25000000,1181.300048828125,25000000
1170,25,25000000,1181.300048828125,25000000
1180,25,25000000,1181.300048828125,25000000
1190,25,25000000,1181.300048828125,25000000
1200,25,25000000,1181.300048828125,25000000
1210,25,25000000,1181.300048828125,25000000
1220,25,25000000,1181.300048828125,25000000
1230,25,25000000,1181.300048828125,25000000
1240,25,25000000,1181.300048828125,25000000
1250,25,25000000,1181.300048828125,25000000
1260,25,25000000,1181.300048828125,25000000
1270,25,25000000,1181.300048828125,25000000
1280,25,25000000,1181.300048828125,25000000
1290,25,25000000,1181.300048828125,25000000
1300,25,25000000,1181.300048828125,25000000
1310,25,25000000,1181.300048828125,25000000
1320,25,25000000,1181.300048828125,25000000
1330,25,25000000,1181.300048828125,25000000
1340,25,25000000,1181.300048828125,25000000
1350,25,25000000,1181.300048828125,25000000
1360,25,25000000,1181.300048828125,25000000
1370,25,25000000,1181.300048828125,25000000
1380,25,25000000,1181.300048828125,25000000
1390,25,25000000,1181.300048828125,25000000
1400,25,25000000,1181.300048828125,25000000
1410,25,25000000,1181.300048828125,25000000
1420,25,25000000,1181.300048828125,25000000
1430,25,25000000,1181.300048828125,25000000
1440,25,25000000,1181.300048828125,25000000
1450,25,25000000,1181.300048828125,25000000
1460,25,25000000,1181.300048828125,25000000
1470,25,25000000,1181.300048828125,25000000
1480,25,25000000,1181.300048828125,25000000
1490,25,25000000,1181.300048828125,25000000
1500,25,25000000,1181.300048828125,25000000
1510,25,25000000,1181.300048828125,25000000
1520,25,25000000,1181.300048828125,25000000
1530,25,25000000,1181.300048828125,25000000
1540,25,25000000,1181.300048828125,25000000
1550,25,25000000,1181.300048828125,25000000
1560,25,25000000,1181.300048828125,25000000
1570,25,25000000,1181.300048828125,25000000
1580,25,25000000,1181.300048828125,25000000
1590,25,25000000,1181.300048828125,25000000
1600,20,25000000,1181.300048828125,25000000
1610,20,20000014,1099.7454833984375,20000000
1620,20,20000000,1099.7452392578125,20000000
1630,20,20000000,1099.7452392578125,20000000
1640,20,20000000,1099.7452392578125,20000000
1650,20,20000000,1099.7452392578125,20000000
1660,20,20000000,1099.7452392578125,20000000
1670,20,20000000,1099.7452392578125,20000000
1680,20,20000000,1099.7452392578125,20000000
1690,20,20000000,1099.7452392578125,20000000
1700,20,20000000,1099.7452392578125,20000000
1710,20,20000000,1099.7452392578125,20000000
1720,20,20000000,1099.7452392578125,20000000
1730,20,20000000,1099.7452392578125,20000000
1740,20,20000000,1099.7452392578125,20000000
1750,20,20000000,1099.7452392578125,20000000
1760,20,20000000,1099.7452392578125,20000000
1770,20,20000000,1099.7452392578125,20000000
1780,20,20000000,1099.7452392578125,20000000
1790,20,20000000,1099.7452392578125,20000000
1800,20,20000000,1099.7452392578125,20000000
1810,20,20000000,1099.7452392578125,20000000
1820,20,20000000,1099.7452392578125,20000000
1830,20,20000000,1099.7452392578125,20000000
1840,20,20000000,1099.7452392578125,20000000
1850,20,20000000,1099.7452392578125,20000000
1860,20,20000000,1099.7452392578125,20000000
1870,20,20000000,1099.7452392578125,20000000
1880,20,20000000,1099.7452392578125,20000000
1890,20,20000000,1099.7452392578125,20000000
1900,20,20000000,1099.7452392578125,20000000
1910,20,20000000,1099.7452392578125,20000000
1920,20,20000000,1099.7452392578125,20000000
1930,20,20000000,1099.7452392578125,20000000
1940,20,20000000,1099.7452392578125,20000000
1950,20,20000000,1099.7452392578125,20000000
1960,20,20000000,1099.7452392578125,20000000
1970,20,20000000,1099.7452392578125,20000000
1980,20,20000000,1099.7452392578125,20000000
1990,20,20000000,1099.7452392578125,20000000
2000,20,20000000,1099.7452392578125,20000000
2010,20,20000000,1099.7452392578125,20000000
2020,20,20000000,1099.7452392578125,20000000
2030,20,20000000,1099.7452392578125,20000000
2040,20,20000000,1099.7452392578125,20000000
2050,20,20000000,1099.7452392578125,20000000
2060,20,20000000,1099.7452392578125,20000000
2070,20,20000000,1099.7452392578125,20000000
2080,20,20000000,1099.7452392578125,20000000
2090,20,20000000,1099.7452392578125,20000000
2100,25,20000000,1099.7452392578125,20000000
2110,25,24999944,1181.299072265625,25000000
2120,25,24999998,1181.300048828125,25000000
2130,25,25000000,1181.300048828125,25000000
2140,25,25000000,1181.300048828125,25000000
2150,25,25000000,1181.300048828125,25000000
2160,25,25000000,1181.300048828125,25000000
2170,25,25000000,1181.300048828125,25000000
2180,25,25000000,1181.300048828125,25000000
2190,25,25000000,1181.300048828125,25000000
2200,25,25000000,1181.300048828125,25000000
2210,25,25000000,1181.300048828125,25000000
2220,25,25000000,1181.300048828125,25000000
2230,25,25000000,1181.300048828125,25000000
2240,25,25000000,1181.300048828125,25000000
2250,25,25000000,1181.300048828125,25000000
2260,25,25000000,1181.300048828125,25000000
2270,25,25000000,1181.300048828125,25000000
2280,25,25000000,1181.300048828125,25000000
2290,25,25000000,1181.300048828125,25000000
2300,25,25000000,1181.300048828125,25000000
2310,25,25000000,1181.300048828125,25000000
2320,25,25000000,1181.300048828125,25000000
2330,25,25000000,1181.300048828125,25000000
2340,25,25000000,1181.300048828125,25000000
2350,25,25000000,1181.300048828125,25000000
2360,25,25000000,1181.300048828125,25000000
2370,25,25000000,1181.300048828125,25000000
2380,25,25000000,1181.300048828125,25000000
2390,25,25000000,1181.300048828125,25000000
2400,25,25000000,1181.300048828125,25000000
2410,25,25000000,1181.300048828125,25000000
2420,25,25000000,1181.300048828125,25000000
2430,25,25000000,1181.300048828125,25000000
2440,25,25000000,1181.300048828125,25000000
2450,25,25000000,1181.300048828125,25000000
2460,25,25000000,1181.300048828125,25000000
2470,25,25000000,1181.300048828125,25000000
2480,25,25000000,1181.300048828125,25000000
2490,25,25000000,1181.300048828125,25000000
2500,25,25000000,1181.300048828125,25000000
2510,25,25000000,1181.300048828125,25000000
2520,25,25000000,1181.300048828125,25000000
2530,25,25000000,1181.300048828125,25000000
2540,25,25000000,1181.300048828125,25000000
2550,25,25000000,1181.300048828125,25000000
2560,25,25000000,1181.300048828125,25000000
2570,25,25000000,1181.300048828125,25000000
2580,25,25000000,1181.300048828125,25000000
2590,25,25000000,1181.300048828125,25000000
2600,20,25000000,1181.300048828125,25000000
2610,20,20000014,1099.7454833984375,20000000
2620,20,20000000,1099.7452392578125,20000000
2630,20,20000000,1099.7452392578125,20000000
2640,20,20000000,1099.7452392578125,20000000
2650,20,20000000,1099.7452392578125,20000000
2660,20,20000000,1099.7452392578125,20000000
2670,20,20000000,1099.7452392578125,20000000
2680,20,20000000,1099.7452392578125,20000000
2690,20,20000000,1099.7452392578125,20000000
2700,20,20000000,1099.7452392578125,20000000
2710,20,20000000,1099.7452392578125,20000000
2720,20,20000000,1099.7452392578125,20000000
2730,20,20000000,1099.7452392578125,20000000
2740,20,20000000,1099.7452392578125,20000000
2750,20,20000000,1099.7452392578125,20000000
2760,20,20000000,1099.7452392578125,20000000
2770,20,20000000,1099.7452392578125,20000000
2780,20,20000000,1099.7452392578125,20000000
2790,20,20000000,1099.7452392578125,20000000
2800,20,20000000,1099.7452392578125,20000000
2810,20,20000000,1099.7452392578125,20000000
2820,20,20000000,1099.7452392578125,20000000
2830,20,20000000,1099.7452392578125,20000000
2840,20,20000000,1099.7452392578125,20000000
2850,20,20000000,1099.7452392578125,20000000
2860,20,20000000,1099.7452392578125,20000000
2870,20,20000000,1099.7452392578125,20000000
2880,20,20000000,1099.7452392578125,20000000
2890,20,20000000,1099.7452392578125,20000000
2900,20,20000000,1099.7452392578125,20000000
2910,20,20000000,1099.7452392578125,20000000
2920,20,20000000,1099.7452392578125,20000000
2930,20,20000000,1099.7452392578125,20000000
2940,20,20000000,1099.7452392578125,20000000
2950,20,20000000,1099.7452392578125,20000000
2960,20,20000000,1099.7452392578125,20000000
2970,20,20000000,1099.7452392578125,20000000
2980,20,20000000,1099.7452392578125,20000000
2990,20,20000000,1099.7452392578125,20000000
3000,20,20000000,1099.7452392578125,20000000
3010,20,20000000,1099.7452392578125,20000000
3020,20,20000000,1099.7452392578125,20000000
3030,20,20000000,1099.7452392578125,20000000
3040,20,20000000,1099.7452392578125,20000000
