Time,add.y,Electric_Power,Firing_Temperature,SES.CS.W_totalSetpoint
550,20,20000000,1099.7452392578125,20000000
560,20,20000000,1099.7452392578125,20000000
570,20,20000000,1099.7452392578125,20000000
580,20,20000000,1099.7452392578125,20000000
590,20,20000000,1099.7452392578125,20000000
600,15,20000000,1099.7452392578125,20000000
610,15,14999943,1016.8662109375,15000000
620,15,14999998,1016.86712646484375,15000000
630,15,15000000,1016.8671875,15000000
640,15,15000000,1016.8671875,15000000
650,15,15000000,1016.8671875,15000000
660,15,15000000,1016.8671875,15000000
670,15,15000000,1016.8671875,15000000
680,15,15000000,1016.8671875,15000000
690,15,15000000,1016.8671875,15000000
700,15,15000000,1016.8671875,15000000
710,15,15000000,1016.8671875,15000000
720,15,15000000,1016.8671875,15000000
730,15,15000000,1016.8671875,15000000
740,15,15000000,1016.8671875,15000000
750,15,15000000,1016.8671875,15000000
760,15,15000000,1016.8671875,15000000
770,15,15000000,1016.8671875,15000000
780,15,15000000,1016.8671875,15000000
790,15,15000000,1016.8671875,15000000
800,15,15000000,1016.8671875,15000000
810,15,15000000,1016.8671875,15000000
820,15,15000000,1016.8671875,15000000
830,15,15000000,1016.8671875,15000000
840,15,15000000,1016.8671875,15000000
850,15,15000000,1016.8671875,15000000
860,15,15000000,1016.8671875,15000000
870,15,15000000,1016.8671875,15000000
880,15,15000000,1016.8671875,15000000
890,15,15000000,1016.8671875,15000000
900,15,15000000,1016.8671875,15000000
910,15,15000000,1016.8671875,15000000
920,15,15000000,1016.8671875,15000000
930,15,15000000,1016.8671875,15000000
940,15,15000000,1016.8671875,15000000
950,15,15000000,1016.8671875,15000000
960,15,15000000,1016.8671875,15000000
970,15,15000000,1016.8671875,15000000
980,15,15000000,1016.8671875,15000000
990,15,15000000,1016.8671875,15000000
1000,15,15000000,1016.8671875,15000000
1010,15,15000000,1016.8671875,15000000
1020,15,15000000,1016.8671875,15000000
1030,15,15000000,1016.8671875,15000000
1040,15,15000000,1016.8671875,15000000
1050,15,15000000,1016.8671875,15000000
1060,15,15000000,1016.8671875,15000000
1070,15,15000000,1016.8671875,15000000
1080,15,15000000,1016.8671875,15000000
1090,15,15000000,1016.8671875,15000000
1100,20,15000000,1016.8671875,15000000
1110,20,19999924,1099.7440185546875,20000000
1120,20,20000006,1099.745361328125,20000000
1130,20,20000000,1099.7452392578125,20000000
1140,20,20000000,1099.7452392578125,20000000
1150,20,20000000,1099.7452392578125,20000000
1160,20,20000000,1099.7452392578125,20000000
1170,20,20000000,1099.7452392578125,20000000
1180,20,20000000,1099.7452392578125,20000000
1190,20,20000000,1099.7452392578125,20000000
1200,20,20000000,1099.7452392578125,20000000
1210,20,20000000,1099.7452392578125,20000000
1220,20,20000000,1099.7452392578125,20000000
1230,20,20000000,1099.7452392578125,20000000
1240,20,20000000,1099.7452392578125,20000000
1250,20,20000000,1099.7452392578125,20000000
1260,20,20000000,1099.7452392578125,20000000
1270,20,20000000,1099.7452392578125,20000000
1280,20,20000000,1099.7452392578125,20000000
1290,20,20000000,1099.7452392578125,20000000
1300,20,20000000,1099.7452392578125,20000000
1310,20,20000000,1099.7452392578125,20000000
1320,20,20000000,1099.7452392578125,20000000
1330,20,20000000,1099.7452392578125,20000000
1340,20,20000000,1099.7452392578125,20000000
1350,20,20000000,1099.7452392578125,20000000
1360,20,20000000,1099.7452392578125,20000000
1370,20,20000000,1099.7452392578125,20000000
1380,20,20000000,1099.7452392578125,20000000
1390,20,20000000,1099.7452392578125,20000000
1400,20,20000000,1099.7452392578125,20000000
1410,20,20000000,1099.7452392578125,20000000
1420,20,20000000,1099.7452392578125,20000000
1430,20,20000000,1099.7452392578125,20000000
1440,20,20000000,1099.7452392578125,20000000
1450,20,20000000,1099.7452392578125,20000000
1460,20,20000000,1099.7452392578125,20000000
1470,20,20000000,1099.7452392578125,20000000
1480,20,20000000,1099.7452392578125,20000000
1490,20,20000000,1099.7452392578125,20000000
1500,20,20000000,1099.7452392578125,20000000
1510,20,20000000,1099.7452392578125,20000000
1520,20,20000000,1099.7452392578125,20000000
1530,20,20000000,1099.7452392578125,20000000
1540,20,20000000,1099.7452392578125,20000000
1550,20,20000000,1099.7452392578125,20000000
1560,20,20000000,1099.7452392578125,20000000
1570,20,20000000,1099.7452392578125,20000000
1580,20,20000000,1099.7452392578125,20000000
1590,20,20000000,1099.7452392578125,20000000
1600,15,20000000,1099.7452392578125,20000000
1610,15,14999943,1016.8662109375,15000000
1620,15,14999998,1016.86712646484375,15000000
1630,15,15000000,1016.8671875,15000000
1640,15,15000000,1016.8671875,15000000
1650,15,15000000,1016.8671875,15000000
1660,15,15000000,1016.8671875,15000000
1670,15,15000000,1016.8671875,15000000
1680,15,15000000,1016.8671875,15000000
1690,15,15000000,1016.8671875,15000000
1700,15,15000000,1016.8671875,15000000
1710,15,15000000,1016.8671875,15000000
1720,15,15000000,1016.8671875,15000000
1730,15,15000000,1016.8671875,15000000
1740,15,15000000,1016.8671875,15000000
1750,15,15000000,1016.8671875,15000000
1760,15,15000000,1016.8671875,15000000
1770,15,15000000,1016.8671875,15000000
1780,15,15000000,1016.8671875,15000000
1790,15,15000000,1016.8671875,15000000
1800,15,15000000,1016.8671875,15000000
1810,15,15000000,1016.8671875,15000000
1820,15,15000000,1016.8671875,15000000
1830,15,15000000,1016.8671875,15000000
1840,15,15000000,1016.8671875,15000000
1850,15,15000000,1016.8671875,15000000
1860,15,15000000,1016.8671875,15000000
1870,15,15000000,1016.8671875,15000000
1880,15,15000000,1016.8671875,15000000
1890,15,15000000,1016.8671875,15000000
1900,15,15000000,1016.8671875,15000000
1910,15,15000000,1016.8671875,15000000
1920,15,15000000,1016.8671875,15000000
1930,15,15000000,1016.8671875,15000000
1940,15,15000000,1016.8671875,15000000
1950,15,15000000,1016.8671875,15000000
1960,15,15000000,1016.8671875,15000000
1970,15,15000000,1016.8671875,15000000
1980,15,15000000,1016.8671875,15000000
1990,15,15000000,1016.8671875,15000000
2000,15,15000000,1016.8671875,15000000
2010,15,15000000,1016.8671875,15000000
2020,15,15000000,1016.8671875,15000000
2030,15,15000000,1016.8671875,15000000
2040,15,15000000,1016.8671875,15000000
2050,15,15000000,1016.8671875,15000000
2060,15,15000000,1016.8671875,15000000
2070,15,15000000,1016.8671875,15000000
2080,15,15000000,1016.8671875,15000000
2090,15,15000000,1016.8671875,15000000
2100,20,15000000,1016.8671875,15000000
2110,20,19999924,1099.7440185546875,20000000
2120,20,20000006,1099.745361328125,20000000
2130,20,20000000,1099.7452392578125,20000000
2140,20,20000000,1099.7452392578125,20000000
2150,20,20000000,1099.7452392578125,20000000
2160,20,20000000,1099.7452392578125,20000000
2170,20,20000000,1099.7452392578125,20000000
2180,20,20000000,1099.7452392578125,20000000
2190,20,20000000,1099.7452392578125,20000000
2200,20,20000000,1099.7452392578125,20000000
2210,20,20000000,1099.7452392578125,20000000
2220,20,20000000,1099.7452392578125,20000000
2230,20,20000000,1099.7452392578125,20000000
2240,20,20000000,1099.7452392578125,20000000
2250,20,20000000,1099.7452392578125,20000000
2260,20,20000000,1099.7452392578125,20000000
2270,20,20000000,1099.7452392578125,20000000
2280,20,20000000,1099.7452392578125,20000000
2290,20,20000000,1099.7452392578125,20000000
2300,20,20000000,1099.7452392578125,20000000
2310,20,20000000,1099.7452392578125,20000000
2320,20,20000000,1099.7452392578125,20000000
2330,20,20000000,1099.7452392578125,20000000
2340,20,20000000,1099.7452392578125,20000000
2350,20,20000000,1099.7452392578125,20000000
2360,20,20000000,1099.7452392578125,20000000
2370,20,20000000,1099.7452392578125,20000000
2380,20,20000000,1099.7452392578125,20000000
2390,20,20000000,1099.7452392578125,20000000
2400,20,20000000,1099.7452392578125,20000000
2410,20,20000000,1099.7452392578125,20000000
2420,20,20000000,1099.7452392578125,20000000
2430,20,20000000,1099.7452392578125,20000000
2440,20,20000000,1099.7452392578125,20000000
2450,20,20000000,1099.7452392578125,20000000
2460,20,20000000,1099.7452392578125,20000000
2470,20,20000000,1099.7452392578125,20000000
2480,20,20000000,1099.7452392578125,20000000
2490,20,20000000,1099.7452392578125,20000000
2500,20,20000000,1099.7452392578125,20000000
2510,20,20000000,1099.7452392578125,20000000
2520,20,20000000,1099.7452392578125,20000000
2530,20,20000000,1099.7452392578125,20000000
2540,20,20000000,1099.7452392578125,20000000
2550,20,20000000,1099.7452392578125,20000000
2560,20,20000000,1099.7452392578125,20000000
2570,20,20000000,1099.7452392578125,20000000
2580,20,20000000,1099.7452392578125,20000000
2590,20,20000000,1099.7452392578125,20000000
2600,15,20000000,1099.7452392578125,20000000
2610,15,14999943,1016.8662109375,15000000
2620,15,14999998,1016.86712646484375,15000000
2630,15,15000000,1016.8671875,15000000
2640,15,15000000,1016.8671875,15000000
2650,15,15000000,1016.8671875,15000000
2660,15,15000000,1016.8671875,15000000
2670,15,15000000,1016.8671875,15000000
2680,15,15000000,1016.8671875,15000000
2690,15,15000000,1016.8671875,15000000
2700,15,15000000,1016.8671875,15000000
2710,15,15000000,1016.8671875,15000000
2720,15,15000000,1016.8671875,15000000
2730,15,15000000,1016.8671875,15000000
2740,15,15000000,1016.8671875,15000000
2750,15,15000000,1016.8671875,15000000
2760,15,15000000,1016.8671875,15000000
2770,15,15000000,1016.8671875,15000000
2780,15,15000000,1016.8671875,15000000
2790,15,15000000,1016.8671875,15000000
2800,15,15000000,1016.8671875,15000000
2810,15,15000000,1016.8671875,15000000
2820,15,15000000,1016.8671875,15000000
2830,15,15000000,1016.8671875,15000000
2840,15,15000000,1016.8671875,15000000
2850,15,15000000,1016.8671875,15000000
2860,15,15000000,1016.8671875,15000000
2870,15,15000000,1016.8671875,15000000
2880,15,15000000,1016.8671875,15000000
2890,15,15000000,1016.8671875,15000000
2900,15,15000000,1016.8671875,15000000
2910,15,15000000,1016.8671875,15000000
2920,15,15000000,1016.8671875,15000000
2930,15,15000000,1016.8671875,15000000
2940,15,15000000,1016.8671875,15000000
2950,15,15000000,1016.8671875,15000000
2960,15,15000000,1016.8671875,15000000
2970,15,15000000,1016.8671875,15000000
2980,15,15000000,1016.8671875,15000000
2990,15,15000000,1016.8671875,15000000
3000,15,15000000,1016.8671875,15000000
3010,15,15000000,1016.8671875,15000000
3020,15,15000000,1016.8671875,15000000
3030,15,15000000,1016.8671875,15000000
3040,15,15000000,1016.8671875,15000000
