PCADimension1,PCADimension9,PCADimension25,PCADimension27,PCADimension12,PCADimension2,PCADimension8,PCADimension10,PCADimension11,PCADimension23,PCADimension29,PCADimension24,PCADimension6,PCADimension13,BOP.portElec_b.W,BOP.steamTurbine.portHP.p,Time,SC.demand_BOP.y[1]
-24.0724378618,1.75063586171,-0.306060467083,0.186624157419,1.41947177675,5.77346953344,0.878470681047,-0.789292297966,-0.0354699532353,-0.240097141727,0.018447875339,-0.23532223991,-0.149288149924,-0.786851011213,175710000.0,1069900.0,39860,177250000.0
-23.8681175308,1.69249957188,-0.304901006394,0.216239456022,1.42294448323,5.74308388597,0.876499947769,-0.799236478377,-0.0354224911029,-0.260765769887,0.0237870509585,-0.288500264316,-0.154133998038,-0.812982849975,177240000.0,1077700.0,39870,178780000.0
-23.7846887859,1.64093049527,-0.309439922696,0.207867582638,1.40096978465,5.71533457648,0.847710588574,-0.820342660946,-0.0411410434834,-0.262736215269,0.0266986084567,-0.269455699819,-0.162826466837,-0.790101755155,178770000.0,1085600.0,39880,180300000.0
-23.6848672376,1.557445352,-0.313892869613,0.203558425261,1.37392108552,5.70069184048,0.819301010071,-0.861892881424,-0.0343990895677,-0.272247439302,0.0362898580764,-0.291898241923,-0.172817170982,-0.793391510227,180300000.0,1093500.0,39890,181830000.0
-23.6020259921,1.4692110479,-0.325007171299,0.195935956855,1.34808898018,5.69445220497,0.79061986788,-0.915780986098,-0.0258763362503,-0.28562176333,0.0484373064809,-0.322428665888,-0.183179541371,-0.801422269446,181830000.0,1101400.0,39900,183360000.0
-23.5106347114,1.44377725377,-0.323870711072,0.189966599076,1.32789341404,5.65946890757,0.773720677523,-0.890427359662,-0.0373170998757,-0.282151538145,0.0440010492486,-0.286878404208,-0.190893222031,-0.771079335367,183360000.0,1109200.0,39910,184890000.0
-23.4262884263,1.40485195612,-0.332829514656,0.184990697028,1.29977912108,5.64359447313,0.77809846252,-0.818922969164,-0.0368024664194,-0.28989923281,0.0415332012392,-0.300149125747,-0.198407147602,-0.781139056827,184890000.0,1117100.0,39920,186420000.0
-23.3045242015,1.38428153469,-0.329417781892,0.186726434119,1.27798678839,5.6130864373,0.785210093646,-0.738502655288,-0.0392887959998,-0.292999748245,0.0328363499801,-0.29822720156,-0.203379679212,-0.780981349037,186420000.0,1124900.0,39930,187950000.0
-23.2205002203,1.34458495069,-0.338689301667,0.182051152135,1.24962974928,5.59753480726,0.790029516731,-0.66609945863,-0.0382850554608,-0.301022992333,0.0305401645866,-0.313168610211,-0.209508712877,-0.79252533981,187950000.0,1132800.0,39940,189480000.0
-23.0098425716,1.33927553135,-0.246970129975,0.182000049268,1.18720981788,5.40937738042,0.79263240823,-0.631945685441,-0.0483537955292,-0.258380369837,0.112324247721,-0.274469359251,-0.204953873774,-0.806608172404,189470000.0,1140600.0,39950,191010000.0
-22.9246148354,1.29319321939,-0.251865061441,0.176880702486,1.16432018272,5.38832459003,0.778946265619,-0.617781790563,-0.0499411889613,-0.262711269103,0.113209578535,-0.273144338122,-0.209699082438,-0.800351458282,191000000.0,1148400.0,39960,192540000.0
-22.8394074605,1.23686380981,-0.256606054818,0.170905679379,1.14148354031,5.36698443612,0.756325134498,-0.631066385497,-0.0513062190807,-0.267196512777,0.116689031202,-0.270524502749,-0.21442105146,-0.789891169586,192530000.0,1156200.0,39970,194070000.0
-22.7567141899,1.17936585344,-0.260938373541,0.165487444846,1.12214722442,5.34835508782,0.731303433008,-0.66322948495,-0.0506986655906,-0.272114477353,0.121514293252,-0.271434066417,-0.218123665469,-0.78070087288,194060000.0,1164000.0,39980,195600000.0
-22.6680845658,1.11783217126,-0.263536755964,0.159466699652,1.10129855596,5.32941537927,0.696307443085,-0.736835656685,-0.0511438323584,-0.276347491862,0.128873449761,-0.26630025219,-0.222880122251,-0.755638537492,195590000.0,1171800.0,39990,197130000.0
-22.5851762081,1.04226400091,-0.274278005919,0.153512737893,1.07287488917,5.32068230204,0.679300851152,-0.745169405301,-0.0444689633939,-0.288437491919,0.13639382173,-0.295034395423,-0.230705195917,-0.76716570453,197120000.0,1179600.0,40000,198660000.0
-22.5034494473,1.01046481815,-0.278326660199,0.155348723126,1.05223735807,5.27504094704,0.678615174841,-0.704142786357,-0.0618509618358,-0.293789185893,0.136517633832,-0.298007716584,-0.234905631313,-0.768563467563,198650000.0,1187400.0,40010,200180000.0
-22.4256062388,0.980364633858,-0.283948374657,0.148592893528,1.02538391112,5.24467635382,0.682708028898,-0.634747773983,-0.066254218272,-0.298412536375,0.134993874835,-0.302355476239,-0.240215827142,-0.774363966655,200180000.0,1195200.0,40020,201710000.0
-22.3327386157,0.944178888661,-0.287422680279,0.146512290601,0.997521618753,5.22458884103,0.686539624989,-0.560841968465,-0.0666387479376,-0.303217573128,0.131260525069,-0.310849652948,-0.24567418246,-0.780902804343,201710000.0,1202900.0,40030,203240000.0
-22.2377654188,0.933759947416,-0.284842177376,0.144351133784,0.981147802538,5.19272314994,0.684101282923,-0.507885208,-0.0743297943224,-0.300507864684,0.124292813445,-0.286362785209,-0.248839553527,-0.763943131191,203240000.0,1210700.0,40040,204770000.0
-22.1392689651,0.891965475002,-0.286738818836,0.142881366886,0.958848238209,5.17427084698,0.680060516859,-0.475758932736,-0.0707208215541,-0.303960338878,0.124701063471,-0.29634013948,-0.252200278638,-0.772588205913,204770000.0,1218500.0,40050,206300000.0
-22.055666912,0.838198677137,-0.292819860801,0.138754051471,0.93648789223,5.16019951965,0.667786857727,-0.471348952283,-0.0674111532259,-0.311307127318,0.128287539289,-0.310798488847,-0.256771144778,-0.777116472655,206300000.0,1226200.0,40060,207830000.0
-21.9767964409,0.777337307668,-0.300290468747,0.132869662629,0.915260001518,5.14740318808,0.64840622108,-0.492081697462,-0.0637025660605,-0.319430018037,0.134117340568,-0.324666949703,-0.261353960938,-0.77869434303,207820000.0,1234000.0,40070,209360000.0
-21.8937816227,0.763618436324,-0.290725299361,0.127868265559,0.910943454198,5.10552374985,0.611739942725,-0.54356498193,-0.0793537718015,-0.308044920099,0.131028041454,-0.260897593822,-0.263294229423,-0.722491795395,209350000.0,1241700.0,40080,210890000.0
-21.8112181606,0.707994158465,-0.292770437134,0.121479504497,0.893682693133,5.08191718091,0.578829688955,-0.593859918,-0.0824709722196,-0.309884256819,0.136138553564,-0.247125189768,-0.268805675719,-0.700191575082,210880000.0,1249400.0,40090,212420000.0
-21.7274125153,0.686672133706,-0.296621281743,0.114955631641,0.85045202791,5.06721234947,0.572671014512,-0.586617885513,-0.0905422538901,-0.31344262469,0.135188299256,-0.235240554911,-0.269770029793,-0.65408239587,212410000.0,1257100.0,40100,213950000.0
-21.6434647037,0.665108112387,-0.298356390753,0.112327563404,0.832052040161,5.04414516509,0.571180201782,-0.538356023843,-0.0942391991275,-0.314364438975,0.131293861698,-0.227093640882,-0.273633671854,-0.647635745546,213940000.0,1264900.0,40110,215480000.0
-21.5545731259,0.622029630304,-0.307082838276,0.109450724146,0.805935606472,5.03369261467,0.579133235942,-0.472773590766,-0.0880990652654,-0.324013974263,0.130610770803,-0.256431927764,-0.278420337174,-0.669376172785,215470000.0,1272600.0,40120,217010000.0
-21.4714464871,0.603065530056,-0.308255075743,0.107319005079,0.78706609062,5.01034822214,0.579875341476,-0.415906634951,-0.0921907443434,-0.32452881163,0.126093300412,-0.247902600729,-0.282028376769,-0.663672739602,217000000.0,1280300.0,40130,218540000.0
-21.3946997112,0.566650840748,-0.309480741696,0.105554547302,0.793409979004,4.9787431642,0.568389537604,-0.369297359318,-0.0924014058356,-0.323331673484,0.123453188833,-0.238120914768,-0.289451131911,-0.688184764834,218530000.0,1288000.0,40140,220060000.0
-21.278168368,0.523442936415,-0.307660567772,0.109163577539,0.776978216575,4.96220317039,0.566968057754,-0.351927170138,-0.0843562196257,-0.331910002326,0.123684329738,-0.264824196465,-0.292130983555,-0.703106944551,220060000.0,1295700.0,40150,221590000.0
-21.1839081579,0.472046475221,-0.30927540175,0.10769512622,0.751613577263,4.94927256167,0.555538132028,-0.357580327854,-0.0799757593731,-0.338586255709,0.126881975877,-0.282070531263,-0.295441191995,-0.701773256024,221590000.0,1303300.0,40160,223120000.0
-21.1037199802,0.417680049619,-0.313763627112,0.103312685069,0.733825934443,4.93513230106,0.536081076281,-0.382946400769,-0.0768273600411,-0.344691553886,0.131848872894,-0.291734159016,-0.299497897534,-0.700131061753,223120000.0,1311000.0,40170,224650000.0
-21.0197908785,0.328018997946,-0.30893123209,0.0979241547943,0.732579735478,4.91306179265,0.45754712748,-0.610076291515,-0.0756296699097,-0.344026310902,0.154595922793,-0.270968033969,-0.303388500795,-0.655029822429,224650000.0,1318700.0,40180,226180000.0
-20.9420903655,0.195449627615,-0.314497620261,0.0913129447851,0.723429934246,4.91067334769,0.376163297003,-0.867333027435,-0.0611568935412,-0.355747448952,0.188514331574,-0.298116137154,-0.309309067934,-0.640218025768,226180000.0,1326400.0,40190,227710000.0
-20.8621784597,0.137834196201,-0.312315049554,0.0874619534518,0.71887848873,4.89022900388,0.329642011549,-0.990028479388,-0.0609731898552,-0.355629943892,0.200756789815,-0.283609988644,-0.312434343104,-0.611675601415,227700000.0,1334000.0,40200,229240000.0
-20.7824970606,0.0832707346307,-0.318607841848,0.0835582564323,0.697755260685,4.87804067546,0.316503147871,-0.992802027122,-0.0569230767215,-0.363226726727,0.205463681577,-0.300032004266,-0.317215720708,-0.616766128452,229230000.0,1341700.0,40210,230770000.0
-20.7035398974,0.0605798215058,-0.324401253323,0.081120530985,0.674981752613,4.86242485695,0.3276397406,-0.909687298868,-0.0566355154867,-0.368524784838,0.199963939762,-0.310801889328,-0.321090882334,-0.627684297407,230760000.0,1349300.0,40220,232300000.0
-20.6244990454,0.059966361288,-0.329792466064,0.0794492737396,0.649956403205,4.84316737074,0.355478915395,-0.763024374965,-0.0598492442417,-0.371895140207,0.187062873948,-0.315457992803,-0.324574836513,-0.641276746867,232290000.0,1357000.0,40230,233830000.0
-20.548192246,0.0996896263478,-0.32905866871,0.0773068539523,0.630537602575,4.80747688409,0.388437786317,-0.577831359882,-0.0758499418503,-0.364972232169,0.164606496951,-0.276759025702,-0.326741991307,-0.628826291237,233820000.0,1364600.0,40240,235360000.0
-20.4677657329,0.126917700932,-0.332256991331,0.0770604696924,0.604945976956,4.78185626632,0.43267021773,-0.366881695869,-0.0842677752926,-0.364447994466,0.143894674649,-0.268604531977,-0.329514484284,-0.640489888193,235350000.0,1372200.0,40250,236890000.0
-20.3917983351,0.141545069427,-0.3410472633,0.077391089063,0.576464488236,4.76867321794,0.484640797705,-0.149198823946,-0.0846335949677,-0.370734312104,0.126691958652,-0.290306092882,-0.332526505376,-0.674671845924,236880000.0,1379800.0,40260,238410000.0
-20.3157343347,0.178437500677,-0.342113694911,0.0769632412261,0.554391597003,4.73875743682,0.525958959421,0.0559223262729,-0.0967368933338,-0.366705151618,0.1055297218,-0.267773664504,-0.334817196819,-0.676029177436,238410000.0,1387500.0,40270,239940000.0
-20.2376096356,0.187964540881,-0.348233951898,0.0764651007883,0.527156073801,4.7195857478,0.564970941967,0.241864645748,-0.100598592137,-0.369972475805,0.0908993847789,-0.27448229997,-0.338267781658,-0.695527377736,239940000.0,1395100.0,40280,241470000.0
-20.1650766969,0.193944022849,-0.354552756863,0.0742547830586,0.503483635899,4.69930919043,0.5935863728,0.392744788768,-0.105767132258,-0.372146458632,0.0791529465773,-0.272875260571,-0.341642592176,-0.705765751841,241470000.0,1402700.0,40290,243000000.0
-20.0748701317,0.175285766377,-0.357714448171,0.0768895751223,0.480764882695,4.68813331591,0.617010875671,0.501120568928,-0.100285587751,-0.378620966364,0.0741587196188,-0.301235277495,-0.344664568192,-0.732384914635,243000000.0,1410300.0,40300,244530000.0
-19.9927235019,0.191042908367,-0.350134318977,0.0752305678777,0.472595589588,4.64817320828,0.612282279791,0.553441971334,-0.116213742134,-0.367522485446,0.0645000636799,-0.246483544927,-0.346398847947,-0.694427184347,244530000.0,1417900.0,40310,246060000.0
-19.9168393128,0.124897017148,-0.360785336976,0.0729311595445,0.448495368313,4.64823584187,0.607868957207,0.560878860686,-0.104093172008,-0.381328197484,0.0733527567066,-0.293078904335,-0.35133509856,-0.722686826595,246060000.0,1425500.0,40320,247590000.0
-19.8390681881,0.0780099151023,-0.361441899853,0.0702130508769,0.438896406614,4.63264699145,0.582239302338,0.504190107909,-0.101736858225,-0.384086804743,0.0806117868056,-0.293638293575,-0.354308818387,-0.712363853773,247580000.0,1433100.0,40330,249120000.0
-19.7413353591,0.0204905849222,-0.363812392284,0.0717797919607,0.43973214326,4.61080554201,0.540962817099,0.387385974234,-0.101422889938,-0.387101653121,0.0864029655828,-0.288534555923,-0.356861514415,-0.69184687725,249110000.0,1440600.0,40340,250650000.0
-19.6638214441,-0.0701066173047,-0.365684328554,0.0667923625611,0.433061357558,4.60406453273,0.486090016304,0.216504109363,-0.0911407483085,-0.395045757685,0.10434458809,-0.30605916091,-0.360485457106,-0.680782992898,250640000.0,1448200.0,40350,252180000.0
-19.5988256691,-0.145373094048,-0.361350397987,0.0720991082017,0.436933663552,4.50504248524,0.414826506265,-0.0160319539955,-0.138729456926,-0.394976174628,0.124259827381,-0.276915060669,-0.360888324685,-0.640982911513,252170000.0,1455800.0,40360,253710000.0
-19.4804438358,-0.262863088893,-0.351068280742,0.0729664408824,0.441542347131,4.49165220264,0.329581883453,-0.307476937695,-0.123412851965,-0.402373589789,0.151152660067,-0.29426608605,-0.363375757107,-0.616020130752,253700000.0,1463300.0,40370,255240000.0
-19.3951785191,-0.339968025137,-0.343211981494,0.0698481062225,0.442904094868,4.4695387533,0.249788044805,-0.556181383604,-0.123572116301,-0.398985354765,0.177095412505,-0.265940071815,-0.365434363772,-0.557875660597,255230000.0,1470900.0,40380,256770000.0
-19.3117527008,-0.435471584215,-0.348837261335,0.0674700301993,0.429469964302,4.46826717162,0.20845934873,-0.686234340124,-0.108567411207,-0.411568262612,0.198987730222,-0.305150001065,-0.370078839408,-0.566737614772,256760000.0,1478500.0,40390,258290000.0
-19.2358845921,-0.449180093292,-0.341765517525,0.0651546646928,0.428189414835,4.43737948968,0.180410704277,-0.735576267744,-0.117506626848,-0.403777737085,0.200006930692,-0.263732030626,-0.371620134397,-0.527888916385,258290000.0,1486000.0,40400,259820000.0
-19.1585415676,-0.468900802436,-0.342278897039,0.0624957680366,0.413982057258,4.41537587496,0.174891878763,-0.707759595496,-0.121155266153,-0.403753778905,0.196860339938,-0.252676336786,-0.374591414001,-0.517893350408,259820000.0,1493600.0,40410,261350000.0
-19.0823148595,-0.486235679515,-0.347063370514,0.0621291254738,0.395191312601,4.40472080664,0.191398730209,-0.624374370922,-0.117574431266,-0.409777198023,0.190988857292,-0.272771152464,-0.37726873067,-0.536500170142,261350000.0,1501100.0,40420,262880000.0
-19.0076102916,-0.493485678138,-0.352892171402,0.0606363230722,0.372422924836,4.39059965324,0.216297731441,-0.499769909273,-0.117471123428,-0.414935185847,0.180138643299,-0.286360981451,-0.38035435801,-0.554523628517,262880000.0,1508600.0,40430,264410000.0
-18.9126560642,-0.484063551505,-0.351413197649,0.0630402861509,0.353126371497,4.37082489135,0.249812608338,-0.351689936861,-0.11755479299,-0.415974391741,0.163761875782,-0.295442263045,-0.381901089495,-0.572012971467,264410000.0,1516200.0,40440,265940000.0
-18.8370416553,-0.471990049308,-0.355270773406,0.0621307284927,0.330753425181,4.351381916,0.283908946533,-0.189001014744,-0.121640042803,-0.417925076901,0.147235465594,-0.297281370957,-0.384402797189,-0.585962249716,265940000.0,1523700.0,40450,267470000.0
-18.759998027,-0.449894163807,-0.35620484359,0.0628828471366,0.312491517033,4.33013395009,0.319575291073,-0.0264000961145,-0.126589830881,-0.41752091598,0.129474527481,-0.293685933024,-0.385916718611,-0.596738027992,267460000.0,1531200.0,40460,269000000.0
-18.6855963887,-0.45569706096,-0.364742930979,0.0621528797284,0.285654769817,4.3203668008,0.356233336357,0.13427518682,-0.123972683767,-0.425528152462,0.117301497953,-0.320732966497,-0.389212978314,-0.628176438551,268990000.0,1538700.0,40470,270530000.0
-18.6099782563,-0.43191788259,-0.363779417235,0.0624907901401,0.270912066445,4.29558415603,0.384045975566,0.273105073874,-0.131317843448,-0.422535426362,0.101103312444,-0.305534224793,-0.390464260425,-0.628400117056,270520000.0,1546200.0,40480,272060000.0
-18.5389573883,-0.410853875702,-0.363277710783,0.0614401286359,0.258103657138,4.26993535723,0.404734392211,0.389340042017,-0.139808695937,-0.418874708656,0.0870353177133,-0.284249524597,-0.391779240739,-0.622126943736,272050000.0,1553700.0,40490,273590000.0
-18.4485433207,-0.420552740333,-0.363191847053,0.0625465664829,0.239238773444,4.25151419468,0.421463761121,0.482597655586,-0.138271228022,-0.419497206515,0.0800100507476,-0.290799825833,-0.393481513676,-0.636251236763,273580000.0,1561200.0,40500,275120000.0
-18.3755426264,-0.45683886604,-0.372106384043,0.0622747838974,0.218207137649,4.24997377038,0.435630935291,0.546193806335,-0.128442997118,-0.430686792883,0.080803541113,-0.332250308373,-0.396758018794,-0.66811341982,275110000.0,1568700.0,40510,276650000.0
-18.2996790432,-0.456505106014,-0.367207170846,0.060118670477,0.210360607538,4.21843843079,0.426604283008,0.570178825413,-0.139014252056,-0.423663723346,0.0754012890814,-0.294209274692,-0.398571778982,-0.639242852486,276640000.0,1576200.0,40520,278170000.0
-18.2257939249,-0.505061051088,-0.373028087549,0.0591463361197,0.194981890208,4.21402296873,0.420080668011,0.563677610145,-0.130049290526,-0.432549434036,0.0820982920876,-0.32455684371,-0.401744734472,-0.655663791578,278170000.0,1583700.0,40530,279700000.0
-18.1512947449,-0.533861689169,-0.370985224943,0.0573570730351,0.190186734023,4.19464620258,0.398080443544,0.51776185698,-0.131007905251,-0.431515088952,0.0866463827639,-0.312404615619,-0.403544303463,-0.638337054487,279700000.0,1591200.0,40540,281230000.0
-18.0737822251,-0.575822935939,-0.367756763213,0.0543936260231,0.184056575338,4.17249413738,0.363872340598,0.440833309927,-0.133106455061,-0.429859398111,0.0939516754862,-0.294709874175,-0.406200516201,-0.612627931689,281230000.0,1598600.0,40550,282760000.0
-17.9994495626,-0.641010901973,-0.369085278608,0.0518300007532,0.17682531987,4.16384924533,0.327946532853,0.335099459586,-0.125594875191,-0.435489582502,0.107315352361,-0.308392603275,-0.409109656382,-0.606523419481,282760000.0,1606100.0,40560,284290000.0
-17.8064238862,-0.687093124796,-0.355589652603,0.0853407964143,0.208168414121,4.13462199743,0.300448003339,0.193799979209,-0.124609438988,-0.447958302852,0.119666081493,-0.341848895466,-0.407036147707,-0.608524832017,284290000.0,1613600.0,40570,285820000.0
-17.7210482705,-0.756859125741,-0.34981140008,0.083937248727,0.206016960667,4.12098530408,0.250919628702,0.0415356299282,-0.117780033884,-0.450042993395,0.132890867014,-0.345099307199,-0.409206323746,-0.589583384981,285820000.0,1621000.0,40580,287350000.0
-17.6091223309,-0.834303651929,-0.340394658879,0.0863397765764,0.205073939757,4.10415819938,0.190945885229,-0.163507738457,-0.109359390599,-0.453979096136,0.153902829558,-0.349315476097,-0.410343166446,-0.559133984009,287340000.0,1628500.0,40590,288880000.0
-17.5334223092,-0.888768494594,-0.336554051038,0.0849839866894,0.205257669549,4.08784285108,0.145626071118,-0.298128681718,-0.106569423785,-0.453602928437,0.169134573988,-0.340859029548,-0.412526773018,-0.534671651459,288870000.0,1636000.0,40600,290410000.0
-17.459370404,-0.925061302983,-0.334111667395,0.0833618758894,0.20037932154,4.06953345627,0.118680685042,-0.361176732971,-0.106612011848,-0.452970351832,0.176067649691,-0.330871554397,-0.41475482932,-0.516604083123,290400000.0,1643400.0,40610,291940000.0
-17.3856515652,-0.943518000064,-0.332600209479,0.0819330144442,0.193240818874,4.04981489909,0.107587294707,-0.367519187805,-0.108583919275,-0.451903014885,0.176100787346,-0.319638655903,-0.416594977262,-0.503991980531,291930000.0,1650800.0,40620,293470000.0
-17.3119009194,-0.954268418809,-0.332248068562,0.0800041698163,0.180869842367,4.02814564061,0.106834982852,-0.327688023365,-0.112725183702,-0.450916159842,0.171183624756,-0.307217401357,-0.418941532312,-0.494871997744,293460000.0,1658300.0,40630,295000000.0
-17.2423616817,-0.947703947253,-0.331511389356,0.0791116936039,0.171031935946,4.00716462425,0.117280896725,-0.257738866597,-0.117409815487,-0.448975954412,0.161953581434,-0.294135842331,-0.420191266778,-0.489571297547,294990000.0,1665700.0,40640,296530000.0
-17.1663425772,-0.935444440296,-0.329616310341,0.0792586657738,0.159723831702,3.98417879294,0.133595464724,-0.16503437508,-0.1227214316,-0.446426225952,0.149974732891,-0.280660263575,-0.421329553767,-0.486146482069,296520000.0,1673200.0,40650,298050000.0
-17.0915920366,-0.943599763113,-0.334695582184,0.0796491569372,0.140887736503,3.9746559602,0.15896063088,-0.0556043087301,-0.118946041368,-0.45257555096,0.141390579265,-0.303519830831,-0.423529550701,-0.509948074603,298050000.0,1680600.0,40660,299580000.0
-17.0207623352,-0.94842477951,-0.339789665541,0.0801127659894,0.122638773088,3.96574220486,0.186088490811,0.0583272420469,-0.115423924713,-0.458462369942,0.132290090871,-0.325893138162,-0.425528500072,-0.534245552781,299580000.0,1688000.0,40670,301110000.0
-16.9472445902,-0.937177182584,-0.339663467999,0.0789612055787,0.107153434496,3.94171511488,0.204574562256,0.168861143007,-0.1223321877,-0.456406065557,0.119176637402,-0.310924333966,-0.427443217453,-0.531034163905,301110000.0,1695400.0,40680,302640000.0
-16.8793613038,-0.921182492924,-0.339274857153,0.0781442283717,0.0960184381371,3.91970343006,0.222762261166,0.268086829306,-0.128478452316,-0.453888193862,0.106915827575,-0.295897771367,-0.428527726992,-0.527644747553,302640000.0,1702800.0,40690,304170000.0
-16.8071751133,-0.90916894024,-0.337973880157,0.0778710543132,0.0855896032438,3.89719837376,0.237329925102,0.354084076347,-0.134008733356,-0.451237619532,0.0961237460751,-0.281100536509,-0.429602629374,-0.522868077546,304170000.0,1710200.0,40700,305700000.0
-16.7355250048,-0.925462093748,-0.342420883781,0.0782221459853,0.0697973442562,3.88902830334,0.253013914583,0.425883385711,-0.129188886918,-0.457221979631,0.0922244523073,-0.303489346016,-0.431685606719,-0.542633769616,305690000.0,1717600.0,40710,307230000.0
-16.6643017944,-0.925802903987,-0.341290450362,0.0771996082354,0.0604709881893,3.86748522837,0.256805631594,0.474626030198,-0.133696539108,-0.455117360389,0.0861387167653,-0.289066873531,-0.433114365415,-0.533928354368,307220000.0,1725000.0,40720,308760000.0
-16.7101012882,-0.836074789093,-0.690689782548,-0.41309395758,-0.0518102716993,2.84603143593,0.232141218853,0.481489569908,-0.742612565858,-0.0498313589302,-0.168152970191,0.0571767251737,-0.3983555043,-0.77805611474,308750000.0,1732400.0,40730,310290000.0
-16.6301454113,-0.871414846227,-0.693478877339,-0.41283995903,-0.0641969686796,2.8380805395,0.230643178661,0.487986794804,-0.73481496104,-0.0569142693523,-0.16491210249,0.0328466208008,-0.400494775876,-0.792641313581,310280000.0,1739800.0,40740,311820000.0
-16.5573848756,-0.912604237529,-0.696868339088,-0.41300726801,-0.0750653147415,2.83235070778,0.222808590681,0.47174790701,-0.726719193727,-0.063673065723,-0.158900385039,0.00853837990028,-0.40276048564,-0.804376535043,311810000.0,1747200.0,40750,313350000.0
-16.4782909449,-0.909368497182,-0.685892450825,-0.413462399077,-0.0763447376239,2.8005493505,0.199680788972,0.42611054917,-0.737680094708,-0.0533103912264,-0.160691558525,0.0568974164196,-0.40209857306,-0.755305769778,313340000.0,1754600.0,40760,314880000.0
-16.3979609757,-0.969698889843,-0.689893605742,-0.415793886357,-0.0889197263126,2.7940827842,0.179397930579,0.372800593236,-0.728166650756,-0.061206411432,-0.150826920952,0.0309907263512,-0.405282325856,-0.763228775171,314870000.0,1762000.0,40770,316400000.0
-16.320403398,-1.00345035315,-0.68456380907,-0.415812106576,-0.0902859302601,2.77591936403,0.151542115389,0.298575421311,-0.727166110813,-0.0595642982269,-0.144448630571,0.0406238574495,-0.406505284118,-0.744650662781,316400000.0,1769400.0,40780,317930000.0
-16.2520528049,-1.06696267069,-0.689201666046,-0.418318604467,-0.0995159038779,2.77346151535,0.125763607547,0.218339823821,-0.71665467064,-0.0683265120583,-0.132172910492,0.0131529112076,-0.409327469369,-0.751518219792,317930000.0,1776700.0,40790,319460000.0
-16.17925855,-1.10697639934,-0.684741301406,-0.420735199919,-0.0994661923889,2.7540148448,0.0877798949102,0.114010359386,-0.717105809942,-0.0662799671158,-0.123719310345,0.0301213423448,-0.410909097462,-0.724456398847,319460000.0,1784100.0,40800,320990000.0
-16.0676104106,-1.137206959,-0.675699964164,-0.417275254358,-0.120967858335,2.74396570068,0.0647805544268,0.00499418616041,-0.713850381918,-0.070400255723,-0.115018876941,0.0248577718344,-0.407573826818,-0.680584448196,320990000.0,1791500.0,40810,322520000.0
-15.8730134488,-1.1613776568,-0.584377060544,-0.413133661275,-0.16926050004,2.57834974222,0.0590261358881,-0.0527409626881,-0.708707136584,-0.033858919224,-0.02038116378,0.0243501491198,-0.400425076921,-0.715826603551,322520000.0,1798800.0,40820,324050000.0
-15.8016996008,-1.16747754092,-0.579279710887,-0.413862070286,-0.171602443281,2.55441594982,0.046381313517,-0.0639982249193,-0.713930305061,-0.0288938794008,-0.0221149905149,0.0492907441349,-0.401341239326,-0.69351172916,324050000.0,1806200.0,40830,325580000.0
-15.7278923496,-1.19176395924,-0.581142318118,-0.41330097083,-0.182832919197,2.54507453946,0.0488783732751,-0.0405488956137,-0.708815338937,-0.0334785605323,-0.0220015317175,0.0320601849604,-0.403209042867,-0.704469767467,325570000.0,1813500.0,40840,327110000.0
-15.6569786502,-1.19154084319,-0.579335388656,-0.414048810788,-0.190844068028,2.52379487642,0.0517722592361,0.00247675246323,-0.713076530344,-0.0310829107144,-0.0281174350786,0.0467470056404,-0.404450851104,-0.695098802663,327100000.0,1820900.0,40850,328640000.0
-15.5864410715,-1.21312991378,-0.584463643544,-0.413675513295,-0.206317185341,2.51824508093,0.0656581741477,0.063327678027,-0.706426225217,-0.0383305295146,-0.0304193607573,0.0189359066118,-0.406601610248,-0.717580378773,328630000.0,1828200.0,40860,330170000.0
-15.5084120177,-1.18731516375,-0.574557412591,-0.412234490088,-0.209119468758,2.4859883706,0.0714922012151,0.124359562051,-0.717262555247,-0.0282673587203,-0.0430512050289,0.058858558799,-0.406419716996,-0.692465386689,330160000.0,1835600.0,40870,331700000.0
-15.4362488567,-1.18952166238,-0.574766643612,-0.411670949121,-0.220154950736,2.47049148835,0.0839212534023,0.191103526877,-0.717463191845,-0.0291969153282,-0.0496609545338,0.0565254842738,-0.407707667546,-0.697758898409,331690000.0,1842900.0,40880,333230000.0
-15.3643214766,-1.18925062483,-0.574880280054,-0.409908833073,-0.227941600024,2.45819060768,0.0985504727577,0.252182211517,-0.715212820295,-0.0308265011293,-0.055574921241,0.0480792290152,-0.408180759751,-0.707649340393,333220000.0,1850200.0,40890,334760000.0
-15.2949975326,-1.20247611116,-0.578163166916,-0.410093065986,-0.240705400931,2.44780978974,0.109588936349,0.308880622664,-0.712169600623,-0.0350005106079,-0.059136327446,0.0341812867717,-0.40991182765,-0.720062932654,334750000.0,1857600.0,40900,336280000.0
-15.2212386817,-1.22217446308,-0.579972593933,-0.4086463269,-0.253573091671,2.4391737748,0.118861899573,0.355202113322,-0.706830561523,-0.0398434885448,-0.0609951004316,0.0136745939537,-0.411646264451,-0.735803201779,336280000.0,1864900.0,40910,337810000.0
-15.1541631327,-1.22496808191,-0.579351346628,-0.409721418765,-0.260090315178,2.42069241143,0.119930019643,0.385517382721,-0.709566138303,-0.0384906527355,-0.0651562440169,0.0244758012665,-0.41266422658,-0.728316740738,337810000.0,1872200.0,40920,339340000.0
